stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,stop_url
14129,"Innsbruck Dr & 29 Av NW","Near side W",  45.069893, -93.223076,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14129
14130,"Innsbruck Dr & Innsbruck Ct","Near side W",  45.069008, -93.221375,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14130
14131,"Innsbruck Dr & 12 St NW","Near side E",  45.069088, -93.221626,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14131
14132,"Innsbruck Dr & 27 Av NW","Near side E",  45.068142, -93.220970,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14132
14133,"Innsbruck Dr & Innsbruck Trail","Near side W",  45.068066, -93.220703,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14133
14134,"Innsbruck Dr & Silver Lake Rd","Far side W",  45.067657, -93.218826,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14134
14135,"Innsbruck Dr & Silver Lake Rd","Near side E",  45.067558, -93.218735,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14135
14136,"Silver Lake Rd & 8 St (10 St)","Across from S",  45.062866, -93.218239,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14136
14137,"Silver Lake Rd & 10 St NW (8 St)","Near side N",  45.062767, -93.218079,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14137
14138,"Silver Lake Rd & 7 St NW","Near side N",  45.060879, -93.218086,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14138
14139,"Silver Lake Rd & 7 St NW","Near side S",  45.061062, -93.218231,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14139
14140,"Silver Lake Rd & 5 St NW","Near side S",  45.057312, -93.218300,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14140
14141,"Silver Lake Rd & 5 St NW","Near side N",  45.057133, -93.218147,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14141
14142,"Silver Lake Rd & 3 St NW","Near side N",  45.053558, -93.218185,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14142
14143,"Silver Lake Rd & Wexford Hts Ln","Near side S",  45.053741, -93.218323,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14143
14144,"Silver Lake Rd & CR E","Near side S",  45.050137, -93.218407,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14144
14145,"Silver Lake Rd & CR E","Near side N",  45.049953, -93.218262,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14145
14146,"Silver Lake Rd & Windsor Ln (N)","Near side N",  45.048016, -93.218254,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14146
14147,"Silver Lake Rd & Windsor Ln (N)","Near side S",  45.048195, -93.218399,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14147
14148,"Silver Lake Rd & Windsor Ln (S)","Across from S",  45.046001, -93.218399,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14148
14149,"Silver Lake Rd & Windsor Ln (S)","Near side N",  45.045822, -93.218246,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14149
14150,"Silver Lake Rd & Silver Ln","Far side N",  45.043011, -93.218246,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14150
14151,"Silver Lake Rd & Silver Ln","Far side S",  45.042736, -93.218391,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14151
14152,"Silver Lake & 39 Av / Apache Ln","Mid block N",  45.040112, -93.218307,"Silver Lake",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14152
14153,"Silver Lake & Apache Ln / 39 Av","Mid block S",  45.040112, -93.218460,"Silver Lake",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14153
14154,"Silver Lake Rd & 39 Av NE","Near side N",  45.039200, -93.218307,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14154
14155,"Silver Lake Rd & 37 Av NE","Near side S",  45.035789, -93.218338,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14155
14157,"Silver Lake Rd & 36 Av NE","Near side N",  45.033443, -93.218132,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14157
14158,"Silver Lake Rd & 36 Av NE","Near side S",  45.033627, -93.218285,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14158
14159,"Silver Lake Rd & 34 Av NE","Near side S",  45.029648, -93.218231,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14159
14160,"Silver Lake Rd & 34 Av NE","Across from N",  45.029533, -93.218086,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14160
14162,"Silver Lake Rd & 33 Av NE","Near side S",  45.027851, -93.218178,"Silver Lake Rd",SAINT ANTHONY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14162
14163,"53 Av NE & Target - East drive","Far side W",  45.064499, -93.249947,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14163
14165,"53 Av NE & Monroe St NE","Across from W",  45.064518, -93.252487,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14165
14166,"53 Av NE & Monroe St NE","Across from E",  45.064415, -93.252754,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14166
14168,"53 Av NE & Target - East drive","Across from E",  45.064396, -93.249947,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14168
14169,"53 Av NE & Sullivan Dr","Near side E",  45.064407, -93.255287,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14169
1417,"Nicollet Av S & 98 St E","Far side N",  44.826496, -93.278313,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1417
14170,"53 Av NE & Sullivan Dr","Across from W",  45.064510, -93.255043,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14170
14173,"53 Av NE & 7 St NE","Near side E",  45.064415, -93.257805,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14173
14174,"53 Av NE & 7 St NE","Near side W",  45.064522, -93.257553,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14174
14177,"53 Av NE & 5 St NE","Near side E",  45.064423, -93.260429,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14177
14178,"53 Av NE & 5 St NE","Near side W",  45.064526, -93.260178,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14178
14179,"53 Av NE & 4 St NE","Near side W",  45.064533, -93.261452,"53 Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14179
1418,"Nicollet Av S & 96 St E","Across from N",  44.829727, -93.278389,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1418
14182,"53 Av NE & University Svc Rd","Far side E",  45.064442, -93.262566,"53 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14182
14185,"University Svc Rd & 53 Av NE","Far side S",  45.064358, -93.262932,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14185
14186,"University Svc Rd & 53 Av NE","Near side N",  45.064404, -93.262787,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14186
14187,"University Svc Rd & 52 Av NE","Near side N",  45.062580, -93.262794,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14187
14188,"University Svc Rd & 52 Av NE","Across from S",  45.062759, -93.262939,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14188
14189,"University Svc Rd & 51 Av NE","Across from S",  45.060886, -93.262932,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14189
1419,"Nicollet Av S & 95 St E","Near side N",  44.831158, -93.278389,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1419
14190,"University Svc Rd & 51 Av NE","Near side N",  45.060768, -93.262787,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14190
14191,"University Svc Rd & 50 Av NE","Near side N",  45.058952, -93.262741,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14191
14192,"University Svc Rd & 50 Av NE","Across from S",  45.059135, -93.262886,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14192
14193,"University Svc Rd & 49 Av NE","Near side S",  45.057327, -93.262917,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14193
14194,"University Svc Rd & 49 Av NE","Near side N",  45.057148, -93.262772,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14194
14195,"University Svc Rd & 48 Av NE","Near side N",  45.055336, -93.262741,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14195
14196,"University Svc Rd & 48 Av NE","Across from S",  45.055519, -93.262894,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14196
14197,"University Svc Rd & 47 Av NE","Across from S",  45.053761, -93.262894,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14197
14198,"University Svc Rd & 47 Av NE","Near side N",  45.053535, -93.262749,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14198
14199,"University Svc Rd & 46 Av NE","Near side N",  45.051731, -93.262756,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14199
142,"Lyndale Av S & 55 St W","Near side N",  44.903183, -93.288246,"Lyndale Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=142
1420,"Nicollet Av S & 94 St E","Near side N",  44.833408, -93.278374,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1420
14200,"University Svc Rd & 46 Av NE","Across from S",  45.051949, -93.262901,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14200
14201,"University Svc Rd & 45 Av NE","Across from S",  45.050079, -93.262909,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14201
14202,"University Svc Rd & 45 Av NE","Near side N",  45.049862, -93.262764,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14202
14203,"University Svc Rd & 44 Av NE","Near side S",  45.048313, -93.262886,"University Svc Rd",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14203
1421,"Nicollet Av S & 93 St E","Far side N",  44.835155, -93.278374,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1421
14218,"44 Av NE & Central Av NE","Far side W",  45.048256, -93.247658,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14218
14219,"44 Av NE & Jackson St","Near side W",  45.048271, -93.249847,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14219
1422,"Nicollet Av S & 92 St E","Near side N",  44.837021, -93.278366,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1422
14221,"44 Av NE & Monroe St NE","Near side W",  45.048264, -93.252426,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14221
14223,"44 Av NE & Jefferson St","Near side W",  45.048248, -93.254936,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14223
14225,"44 Av NE & 7 St NE","Near side W",  45.048275, -93.257523,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14225
14227,"44 Av NE & 5 St NE","Near side W",  45.048244, -93.260086,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14227
14229,"44 Av NE & University Svc Rd","Near side W",  45.048271, -93.262520,"44 Av NE",COLUMBIA HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14229
1423,"Nicollet Av S & 91 St E","Far side N",  44.839024, -93.278358,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1423
14230,"Central Av NE & Hackmann Av","Far side N",  45.072182, -93.245911,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14230
14231,"Central Av NE & Hackmann Av","Across from S",  45.072227, -93.246063,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14231
14232,"Central Av NE & Gardena Av","Across from S",  45.075150, -93.241959,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14232
14234,"Central Av NE & Hillcrest Dr","Far side N",  45.077686, -93.238785,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14234
14235,"Central Av NE & Hillcrest Dr","Across from S",  45.077721, -93.238937,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14235
14236,"Central Av NE & Woody Lane","Across from S",  45.079277, -93.237762,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14236
14237,"Central Av NE & Woody Lane","Near side N",  45.079086, -93.237640,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14237
14238,"Central Av NE & Heather Place","Near side N",  45.080433, -93.237625,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14238
14239,"Central Av NE & Heather Place","Across from S",  45.080616, -93.237770,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14239
1424,"Nicollet Av S & 90 St E","Near side N",  44.840626, -93.278358,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1424
14240,"Central Av NE & Moore Lake Dr E","Far side S",  45.082241, -93.237801,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14240
14241,"Central Av NE & Rice Creek Rd","Far side N",  45.082516, -93.237663,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14241
14242,"Central Av NE & 64 Av NE","Near side N",  45.084122, -93.237671,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14242
14243,"Central Av NE & 64 Av NE","Far side S",  45.084045, -93.237816,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14243
14244,"Central Av NE & Mississippi St","Near side S",  45.086121, -93.237854,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14244
14245,"Central Av NE & Mississippi St","Far side N",  45.086170, -93.237709,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14245
14246,"Central Av NE & 66 Av NE","Near side N",  45.088055, -93.237732,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14246
14247,"Central Av NE & 66 Av NE","Across from S",  45.088238, -93.237877,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14247
14248,"Central Av NE & #6700","Far side S",  45.090149, -93.237923,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14248
14249,"Central Av NE & #6700","Across from N",  45.090149, -93.237770,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14249
1425,"Nicollet Av S & 89 St E","Near side N",  44.842430, -93.278358,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1425
14250,"Central Av NE & 69 Av NE","Near side N",  45.093189, -93.237839,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14250
14251,"Central Av NE & 69 Av NE","Near side S",  45.093369, -93.237984,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14251
14252,"Central Av NE & #7000","Far side S",  45.095146, -93.238022,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14252
14253,"Central Av NE & #7000-Medtronics","Near side N",  45.095051, -93.237869,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14253
14254,"Central Av NE & Norton Av","Near side N",  45.097260, -93.237915,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14254
14255,"Central Av NE & Norton Av","Near side S",  45.097439, -93.238060,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14255
14256,"Central Av NE & 72 Av NE","Near side S",  45.098808, -93.238091,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14256
14257,"Central Av NE & 72 Av NE","Across from N",  45.098629, -93.237946,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14257
14258,"Central Av NE & 73 1/2 Av NE","Across from N",  45.101051, -93.238007,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14258
1426,"Nicollet Av S & 88 St E","Near side N",  44.844238, -93.278336,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1426
14260,"Central Av NE & 73 Av NE","Far side S",  45.100346, -93.238113,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14260
14267,"Central Av NE & 76 Av NE","Across from S",  45.105644, -93.238205,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14267
1427,"Nicollet Av S & 87 St E","Across from N",  44.846138, -93.278328,"Nicollet Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1427
14270,"Osborne Rd NE & Central Av NE","Far side W",  45.107811, -93.238411,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14270
14271,"Osborne Rd NE & Hwy 65 Svc Rd","Near side W",  45.107849, -93.242470,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14271
14272,"Osborne Rd NE & Hwy 65 Svc Rd","Across from E",  45.107750, -93.242729,"Osborne Rd NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14272
14273,"Osborne Rd NE & Taylor St","Near side E",  45.107792, -93.244942,"Osborne Rd NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14273
14274,"Osborne Rd NE & Taylor St","Near side W",  45.107895, -93.244682,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14274
14275,"Osborne Rd NE & Tyler St","Near side W",  45.107895, -93.246346,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14275
14276,"Osborne Rd NE & Able St","Near side W",  45.107883, -93.248291,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14276
14277,"Osborne Rd NE & Van Buren St","Near side W",  45.107903, -93.249542,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14277
14278,"Osborne Rd NE & Jackson St","Near side W",  45.107906, -93.250839,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14278
14279,"Osborne Rd NE & Quincy St","Near side W",  45.107941, -93.252098,"Osborne Rd NE",SPRING LAKE PARK,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14279
