stop_lat,route_color,stop_lon,route_text_color,route_id,fips,stop_sequence,stop_id,route_short_name,stop_name,B19013_001E
32.234487,AAC02A,-110.959325,FFFFFF,10839,040190005006012,27,13081,6,Euclid/1st St,
32.236402,AAC02A,-110.959386,FFFFFF,10839,040190005006009,28,13082,6,Euclid/Speedway,
32.239787,AAC02A,-110.959426,FFFFFF,10839,040190014002014,29,14368,6,Euclid/Drachman,37188
32.243713,AAC02A,-110.959469,FFFFFF,10839,040190014002001,30,13084,6,Euclid/Lester,37188
32.246894,AAC02A,-110.959481,FFFFFF,10839,040190014001014,31,13085,6,Euclid/Seneca,37188
32.250746,AAC02A,-110.960875,FFFFFF,10839,040190014001007,32,12084,6,1st Av/Grant,37188
32.254624,AAC02A,-110.960807,FFFFFF,10839,040190014001000,33,13087,6,1st Av/Copper,37188
32.257899,AAC02A,-110.960812,FFFFFF,10839,040190026023007,34,13088,6,1st Av/Glenn,37031
32.261559,AAC02A,-110.960893,FFFFFF,10839,040190026023006,35,13089,6,1st Av/Blacklidge,37031
32.265489,AAC02A,-110.960899,FFFFFF,10839,040190026023003,36,343,6,1st Av/Ft Lowell,37031
32.267673,AAC02A,-110.960916,FFFFFF,10839,040190026023001,37,13090,6,1st Av/Halcyon,37031
32.270045,AAC02A,-110.960924,FFFFFF,10839,040190026024003,38,13091,6,1st Av/Graybill,37031
32.271674,AAC02A,-110.960896,FFFFFF,10839,040190026024003,39,12895,6,1st Av/Prince,37031
32.274851,AAC02A,-110.960933,FFFFFF,10839,040190026022000,40,12896,6,1st Av/Rillito Apts,37031
32.27962,AAC02A,-110.960974,FFFFFF,10839,040190045111004,41,12897,6,1st Av/Roger,21974
32.283275,AAC02A,-110.960992,FFFFFF,10839,040190045101000,42,13095,6,1st Av/Limberlost,10829
32.286662,AAC02A,-110.962879,FFFFFF,10839,040190045101007,43,13096,6,Wetmore/Carls Jr,10829
32.286629,AAC02A,-110.966988,FFFFFF,10839,040190045101007,44,13098,6,Wetmore/Stanley Pl,10829
32.288886,AAC02A,-110.968402,FFFFFF,10839,040190045101007,45,14236,6,Tohono Transit Center,10829
32.288883,8A1F03,-110.967996,FFFFFF,10841,040190045101007,1,14756,61,Tohono Transit Center,10829
32.290148,8A1F03,-110.979145,FFFFFF,10841,040190045082009,2,11321,61,Auto Mall Dr/Oracle,31107
32.290111,8A1F03,-110.983468,FFFFFF,10841,040190045082008,3,16157,61,Auto Mall Dr/Auto Sprint Rd,31107
32.286698,8A1F03,-110.987412,FFFFFF,10841,040190045082010,4,11324,61,Wetmore/Auto Mall Dr,31107
32.286835,8A1F03,-110.991788,FFFFFF,10841,040190045082004,5,11325,61,Wetmore/Lake,31107
32.286877,8A1F03,-110.995512,FFFFFF,10841,040190045122014,6,11326,61,Wetmore/Flowing Wells,37407
32.286977,8A1F03,-110.999673,FFFFFF,10841,040190045122026,7,11327,61,Wetmore/Pomona,37407
32.28856,8A1F03,-111.002695,FFFFFF,10841,040190045122022,8,14881,61,Ruthrauff/Romero,37407
32.292153,8A1F03,-111.00383,FFFFFF,10841,040190045122019,9,14882,61,Ruthrauff/Seabrooke,37407
32.294237,8A1F03,-111.006895,FFFFFF,10841,040190045122000,10,14883,61,Ruthrauff/Shamrock,37407
32.29467,8A1F03,-111.011977,FFFFFF,10841,040190045122005,11,11946,61,La Cholla/Ruthrauff,37407
32.297837,8A1F03,-111.011963,FFFFFF,10841,040190045122000,12,14749,61,La Cholla/Jay Av,37407
32.30094,8A1F03,-111.01194,FFFFFF,10841,040190045122000,13,14617,61,La Cholla/Curtis,37407
32.30548,8A1F03,-111.012044,FFFFFF,10841,040190046161014,14,14752,61,La Cholla/River Rd,50294
32.308938,8A1F03,-111.012055,FFFFFF,10841,040190046161004,15,11947,61,La Cholla/Sunset,50294
32.312508,8A1F03,-111.012075,FFFFFF,10841,040190046161010,16,14780,61,La Cholla/OracleJaynesStation,50294
32.316004,8A1F03,-111.012113,FFFFFF,10841,040190046161009,17,14799,61,La Cholla/Rudasill,50294
32.319657,8A1F03,-111.01211,FFFFFF,10841,040190046161008,18,14716,61,La Cholla/Hospital Dr.,50294
32.323706,8A1F03,-111.012209,FFFFFF,10841,040190046281008,19,11948,61,La Cholla/Orange Grove,59408
32.329754,8A1F03,-111.012948,FFFFFF,10841,040190046281007,20,14615,61,La Cholla/Labriego,59408
32.333076,8A1F03,-111.01292,FFFFFF,10841,040190046151007,21,14747,61,La Cholla/Omar,96985
32.337373,8A1F03,-111.01313,FFFFFF,10841,040190046262000,22,271,61,Ina/La Cholla,48831
32.33741,8A1F03,-111.018246,FFFFFF,10841,040190046262000,23,11359,61,Ina/2300 W Ina Road WB,48831
32.337424,8A1F03,-111.022462,FFFFFF,10841,040190046261003,24,12183,61,Ina/Crystal Cave,48831
32.337429,8A1F03,-111.024995,FFFFFF,10841,040190046261003,25,11951,61,Ina/Shama Wing,48831
32.337865,8A1F03,-111.029441,FFFFFF,10841,040190046261000,26,14829,61,Shannon/Ina,48831
32.344751,8A1F03,-111.028846,FFFFFF,10841,040190046261000,27,14830,61,Shannon/Pima College Northwest,48831
32.346474,8A1F03,-111.026216,FFFFFF,10841,040190046261000,28,14831,61,Shannon/YMCA,48831
32.347086,8A1F03,-111.019976,FFFFFF,10841,040190046262006,29,16209,61,Magee/Mona Lisa,48831
32.347113,8A1F03,-111.014195,FFFFFF,10841,040190046262000,30,14788,61,Magee/La Cholla,48831
32.343308,8A1F03,-111.012926,FFFFFF,10841,040190046262000,31,14631,61,La Cholla/Foothills Mall Dr,48831
32.206469,008066,-110.790115,000000,10842,040190040492013,1,14533,7,22nd St/Harrison,39595
32.206388,008066,-110.795301,000000,10842,040190040492013,2,14534,7,22nd St/Brown,39595
32.206449,008066,-110.800083,000000,10842,040190040492017,3,14535,7,22nd St/Oak Park,39595
32.206513,008066,-110.80721,000000,10842,040190040702000,4,14536,7,22nd St/Cmo Seco,65777
32.206514,008066,-110.811538,000000,10842,040190040702004,5,13335,7,22nd St/Lusk,65777
32.206504,008066,-110.815664,000000,10842,040190040693007,6,12366,7,22nd St/Sarnoff,29978
32.206514,008066,-110.817934,000000,10842,040190040693007,7,13337,7,22nd St/Sherwood Village Dr,29978
32.206548,008066,-110.824181,000000,10842,040190040694014,8,11866,7,22nd St/Pantano Pkwy,29978
32.20662,008066,-110.828408,000000,10842,040190040102005,9,13338,7,22nd St/Pantano Rd,30000
32.206628,008066,-110.833241,000000,10842,040190040103013,10,11867,7,22nd St/Prudence,30000
32.206633,008066,-110.837175,000000,10842,040190040103011,11,13341,7,22nd St/Turquoise,30000
32.20664,008066,-110.841678,000000,10842,040190033022014,12,11868,7,22nd St/Kolb,47778
32.20667,008066,-110.845267,000000,10842,040190033022008,13,13344,7,22nd St/Carnegie Dr,47778
32.206658,008066,-110.850646,000000,10842,040190033022004,14,13345,7,22nd St/Fordham,47778
32.206633,008066,-110.855121,000000,10842,040190033023014,15,13346,7,22nd St/Amherst,47778
32.206884,008066,-110.858354,000000,10842,040190035025007,16,70,7,22nd St/Wilmot,22500
32.207081,008066,-110.862595,000000,10842,040190035025010,17,13347,7,22nd St/Alamo,22500
32.207051,008066,-110.867512,000000,10842,040190035024008,18,13348,7,22nd St/Colonia,22500
32.207028,008066,-110.870285,000000,10842,040190035024008,19,13349,7,22nd St/Van Buren,22500
32.207076,008066,-110.876059,000000,10842,040190035022000,20,304,7,22nd St/Craycroft,22500
32.207059,008066,-110.881415,000000,10842,040190035023007,21,13352,7,22nd St/Magnolia,22500
32.207089,008066,-110.890093,000000,10842,040190035023007,22,13354,7,22nd St/Mountain View,22500
32.207056,008066,-110.892801,000000,10842,040190035011009,23,13355,7,22nd St/Swan,16458
32.207141,008066,-110.897391,000000,10842,040190035011004,24,13356,7,22nd St/Belvedere,16458
32.207085,008066,-110.901521,000000,10842,040190035012000,25,13357,7,22nd St/Columbus,16458
32.207123,008066,-110.905476,000000,10842,040190035012002,26,13358,7,22nd St/Irving,16458
32.207114,008066,-110.910221,000000,10842,040190019002010,27,74,7,22nd St/Alvernon,40919
32.20714,008066,-110.913877,000000,10842,040190019002010,28,13359,7,22nd St/Dodge,40919
32.207119,008066,-110.917901,000000,10842,040190019002010,29,11833,7,22nd St/Randolph Way,40919
32.207135,008066,-110.920572,000000,10842,040190019002042,30,11834,7,22nd St/Jones,40919
32.207021,008066,-110.927024,000000,10842,040190020007004,31,13362,7,22nd St/Country Club,32431
32.206962,008066,-110.93131,000000,10842,040190020007006,32,13363,7,22nd St/Treat,32431
32.206996,008066,-110.935357,000000,10842,040190020006019,33,13364,7,22nd St/Tucson,32431
32.206979,008066,-110.953389,000000,10842,040190008001063,34,10922,7,22nd St/Santa Rita,34698
32.206949,008066,-110.956576,000000,10842,040190008001061,35,10923,7,22nd St/Park,34698
32.206934,008066,-110.959653,000000,10842,040190008001058,36,13367,7,22nd St/Euclid,34698
32.206955,008066,-110.964198,000000,10842,040190008001069,37,16161,7,22nd St/3rd Av,34698
32.20693,008066,-110.968775,000000,10842,040190009002031,38,13369,7,22nd St/6th Av,27616
32.206859,008066,-110.972695,000000,10842,040190009002016,39,13370,7,22nd St/Meyer Av,27616
32.209145,008066,-110.974576,000000,10842,040190009002016,40,14876,7,10th Av/20th St,27616
32.211012,008066,-110.974632,000000,10842,040190009001046,41,12132,7,10th Av/19th St,27616
32.213282,008066,-110.974248,000000,10842,040190010001026,42,12133,7,Main/17th St,43542
32.216808,008066,-110.97415,000000,10842,040190010001022,43,13434,7,Cushing/Main,43542
32.219744,008066,-110.972391,000000,10842,040190001002023,44,14797,7,Church/Ochoa,23125
32.222474,008066,-110.968219,000000,10842,040190001001001,45,28,7,Downtown Ronstadt Center,23125
32.162787,CE1141,-110.97155,FFFFFF,10844,040190038024000,1,14223,8,Laos Transit Center,22560
32.163709,CE1141,-110.968052,FFFFFF,10844,040190024003009,2,10926,8,6th Av/Irvington,27852
32.165405,CE1141,-110.968078,FFFFFF,10844,040190024003009,3,10927,8,6th Av/Oklahoma,27852
32.168589,CE1141,-110.968109,FFFFFF,10844,040190024003013,4,10928,8,6th Av/Illinois,27852
32.170158,CE1141,-110.968115,FFFFFF,10844,040190024003013,5,10929,8,6th Av/Michigan,27852
32.173801,CE1141,-110.968131,FFFFFF,10844,040190024005015,6,10930,8,6th Av/District,27852
32.176551,CE1141,-110.968097,FFFFFF,10844,040190024005002,7,10931,8,6th Av/President,27852
32.178202,CE1141,-110.968172,FFFFFF,10844,040190024004033,8,11060,8,6th Av/Ajo,27852
32.181792,CE1141,-110.9682,FFFFFF,10844,040190024004033,9,13461,8,6th Av/Veterans,27852
32.185403,CE1141,-110.968208,FFFFFF,10844,040190024004025,10,13462,8,6th Av/44th St,27852
32.189814,CE1141,-110.968214,FFFFFF,10844,040190023002015,11,13463,8,6th Av/39th St,30208
32.192723,CE1141,-110.968292,FFFFFF,10844,040190023002008,12,13464,8,6th Av/36th St,30208
32.195417,CE1141,-110.968274,FFFFFF,10844,040190023003017,13,13465,8,6th Av/33rd St,30208
32.197907,CE1141,-110.968275,FFFFFF,10844,040190023003010,14,13466,8,6th Av/31st St,30208
32.199712,CE1141,-110.968349,FFFFFF,10844,040190023003006,15,76,8,6th Av/29th St,30208
32.202761,CE1141,-110.968371,FFFFFF,10844,040190023003001,16,13467,8,6th Av/26th St,30208
32.2072,CE1141,-110.968533,FFFFFF,10844,040190009002031,17,13469,8,6th Av/22nd St,27616
32.209752,CE1141,-110.968363,FFFFFF,10844,040190009002011,18,13470,8,6th Av/20th St,27616
32.213638,CE1141,-110.968453,FFFFFF,10844,040190009001027,19,13472,8,6th Av/17th St,27616
32.216097,CE1141,-110.968495,FFFFFF,10844,040190009001008,20,16100,8,6th Av/15th St,27616
32.219596,CE1141,-110.968502,FFFFFF,10844,040190001002027,21,13474,8,6th Av/12th St,23125
32.222968,CE1141,-110.968115,FFFFFF,10844,040190001001001,22,14203,8,Downtown Ronstadt Center,23125
32.221165,CE1141,-110.965693,FFFFFF,10844,040190001001010,23,10861,8,Broadway/4th Av,23125
32.22122,CE1141,-110.959211,FFFFFF,10844,040190008002029,24,13481,8,Broadway/Euclid,34698
32.221257,CE1141,-110.954744,FFFFFF,10844,040190007003009,25,13482,8,Broadway/Fremont,45238
32.221289,CE1141,-110.950649,FFFFFF,10844,040190007003011,26,13483,8,Broadway/Highland,45238
32.221303,CE1141,-110.947657,FFFFFF,10844,040190007003013,27,13484,8,Broadway/Cherry,45238
32.221345,CE1141,-110.943487,FFFFFF,10844,040190007004010,28,13485,8,Broadway/Campbell,45238
32.221366,CE1141,-110.939084,FFFFFF,10844,040190007004008,29,13486,8,Broadway/Plumer,45238
32.221397,CE1141,-110.934766,FFFFFF,10844,040190019003033,30,13487,8,Broadway/Tucson,40919
32.221375,CE1141,-110.930524,FFFFFF,10844,040190019003031,31,13488,8,Broadway/Treat,40919
32.221425,CE1141,-110.926237,FFFFFF,10844,040190019002020,32,13490,8,Broadway/Country Club,40919
32.221466,CE1141,-110.917685,FFFFFF,10844,040190019002010,33,78,8,Broadway/Randolph Way,40919
32.221399,CE1141,-110.914103,FFFFFF,10844,040190019002010,34,13491,8,Broadway/Dodge,40919
32.221436,CE1141,-110.909156,FFFFFF,10844,040190034005012,35,11008,8,Broadway/Alvernon,66413
32.221444,CE1141,-110.905615,FFFFFF,10844,040190034005013,36,13493,8,Broadway/Irving,66413
32.221378,CE1141,-110.900553,FFFFFF,10844,040190034005018,37,13494,8,Broadway/Columbus,66413
32.221321,CE1141,-110.895722,FFFFFF,10844,040190034005018,38,13495,8,Broadway/Belvedere,66413
32.221392,CE1141,-110.891927,FFFFFF,10844,040190034001001,39,307,8,Broadway/Swan,66413
32.221506,CE1141,-110.886898,FFFFFF,10844,040190034001000,40,13498,8,Broadway/Niven,66413
32.221483,CE1141,-110.883275,FFFFFF,10844,040190033043002,41,13499,8,Broadway/Rosemont,21496
32.221451,CE1141,-110.879031,FFFFFF,10844,040190033043013,42,13500,8,Broadway/Williams,21496
32.221418,CE1141,-110.874756,FFFFFF,10844,040190033031017,43,13501,8,Broadway/Craycroft,25875
32.221412,CE1141,-110.871631,FFFFFF,10844,040190033031016,44,13502,8,Broadway/Leonora,25875
32.221394,CE1141,-110.868113,FFFFFF,10844,040190033033001,45,13503,8,Broadway/Chantilly,25875
32.221428,CE1141,-110.86518,FFFFFF,10844,040190033033001,46,13505,8,Broadway/Park Place,25875
32.221957,CE1141,-110.857742,FFFFFF,10844,040190040682003,47,81,8,Wilmot/Broadway,38417
32.225963,CE1141,-110.8578,FFFFFF,10844,040190040681017,48,13508,8,Wilmot/Carondelet,38417
32.229344,CE1141,-110.857815,FFFFFF,10844,040190040681003,49,13510,8,Wilmot/5th St,38417
32.232148,CE1141,-110.857731,FFFFFF,10844,040190040681010,50,13511,8,Wilmot/Rosewood,38417
32.23636,CE1141,-110.857779,FFFFFF,10844,040190040671009,51,13512,8,Wilmot/Speedway,33155
32.243694,CE1141,-110.858015,FFFFFF,10844,040190030033000,52,14688,8,Wilmot/Pima,30227
32.247301,CE1141,-110.8579,FFFFFF,10844,040190030033000,53,14689,8,Wilmot/Sunny Dr,30227
32.250517,CE1141,-110.857503,FFFFFF,10844,040190030033000,54,13637,8,Grant/Wilmot,30227
32.247988,CE1141,-110.850368,FFFFFF,10844,040190030033000,55,13396,8,Tanque Verde/Grant,30227
32.245182,CE1141,-110.854659,FFFFFF,10844,040190030033000,56,15047,8,Tanque Verde/6445 Tanque Verde Rd,30227
32.241756,CE1141,-110.85809,FFFFFF,10844,040190030024001,57,13399,8,Wilmot/Lee,40982
32.248837,FF64FF,-110.840989,FFFFFF,10846,040190040321000,1,85,9,Sabino Canyon/Tanque Verde,49125
32.250925,FF64FF,-110.841251,FFFFFF,10846,040190040301020,2,82,9,Tanque Verde/Sabino Canyon,82337
32.25072,FF64FF,-110.845711,FFFFFF,10846,040190040301025,3,13395,9,Tanque Verde/Indian Ruins,82337
32.248726,FF64FF,-110.850243,FFFFFF,10846,040190030041014,4,13559,9,Grant/Tanque Verde,28800
32.250769,FF64FF,-110.855272,FFFFFF,10846,040190030041001,5,13560,9,Grant/6400 E Grant,28800
32.250738,FF64FF,-110.858405,FFFFFF,10846,040190030041002,6,13561,9,Grant/Wilmot,28800
32.250744,FF64FF,-110.862619,FFFFFF,10846,040190030041012,7,15958,9,Grant/Sunny Dr,28800
32.25077,FF64FF,-110.866842,FFFFFF,10846,040190030042024,8,13564,9,Grant/Sahuara,28800
32.250855,FF64FF,-110.870936,FFFFFF,10846,040190030042003,9,13565,9,Grant/Rainbow Vista,28800
32.250872,FF64FF,-110.875747,FFFFFF,10846,040190029042017,10,96,9,Grant/Craycroft,59816
32.250763,FF64FF,-110.880272,FFFFFF,10846,040190029042011,11,13567,9,Grant/Beverly,59816
32.250763,FF64FF,-110.88407,FFFFFF,10846,040190029042010,12,13568,9,Grant/Rosemont,59816
32.250806,FF64FF,-110.888859,FFFFFF,10846,040190029042027,13,13570,9,Grant/Arcadia,59816
32.250735,FF64FF,-110.893052,FFFFFF,10846,040190029011009,14,13571,9,Grant/Swan,29872
32.250755,FF64FF,-110.897329,FFFFFF,10846,040190029011008,15,13572,9,Grant/Belvedere,29872
32.250743,FF64FF,-110.901063,FFFFFF,10846,040190029011014,16,13573,9,Grant/Columbus,29872
32.250758,FF64FF,-110.905874,FFFFFF,10846,040190029014003,17,13574,9,Grant/Walnut,29872
32.250729,FF64FF,-110.910428,FFFFFF,10846,040190018016000,18,15679,9,Grant/Alvernon,34865
32.250715,FF64FF,-110.912264,FFFFFF,10846,040190018016002,19,13575,9,Grant/3767 E Grant SAAVI,34865
32.250613,FF64FF,-110.91539,FFFFFF,10846,040190018016004,20,14889,9,Grant/Chrysler,34865
32.25063,FF64FF,-110.918696,FFFFFF,10846,040190018013004,21,13577,9,Grant/Palo Verde,34865
32.250554,FF64FF,-110.922345,FFFFFF,10846,040190018013003,22,13578,9,Grant/Edith,34865
32.250474,FF64FF,-110.925642,FFFFFF,10846,040190018013002,23,13580,9,Grant/Doolen School,34865
32.250448,FF64FF,-110.927317,FFFFFF,10846,040190018014006,24,13581,9,Grant/Country Club,34865
32.250483,FF64FF,-110.931329,FFFFFF,10846,040190018014008,25,13582,9,Grant/Treat,34865
32.25041,FF64FF,-110.935776,FFFFFF,10846,040190016004005,26,13583,9,Grant/Tucson,40900
32.250433,FF64FF,-110.939841,FFFFFF,10846,040190016004014,27,13584,9,Grant/Plumer,40900
32.249054,FF64FF,-110.944263,FFFFFF,10846,040190016004018,28,106,9,Campbell Av/Grant@Edison,40900
32.245871,FF64FF,-110.944221,FFFFFF,10846,040190016003024,29,11921,9,Campbell Av/Waverly,40900
32.240839,FF64FF,-110.94418,FFFFFF,10846,040190015001013,30,220,9,Campbell Av/Adams,12857
32.235706,FF64FF,-110.944114,FFFFFF,10846,040190006001024,31,11924,9,Campbell Av/Speedway,39000
32.231702,FF64FF,-110.946885,FFFFFF,10846,040190005004010,32,100,9,UA Mall,
32.227934,FF64FF,-110.94447,FFFFFF,10846,040190005004017,33,16055,9,6th St/Campbell,
32.227922,FF64FF,-110.947819,FFFFFF,10846,040190005004013,34,11848,9,6th St/Cherry,
32.227867,FF64FF,-110.950229,FFFFFF,10846,040190005004013,35,11849,9,6th St/Highland,
32.227838,FF64FF,-110.956628,FFFFFF,10846,040190005007000,36,11736,9,6th St/Park Av,
32.227836,FF64FF,-110.959144,FFFFFF,10846,040190005007001,37,11851,9,6th St/Euclid,
32.227816,FF64FF,-110.963823,FFFFFF,10846,040190004003032,38,11852,9,6th St/3rd Av,31328
32.227844,FF64FF,-110.966515,FFFFFF,10846,040190004001033,39,16102,9,6th St/Herbert Av,31328
32.223245,FF64FF,-110.968082,FFFFFF,10846,040190001001001,40,14202,9,Downtown Ronstadt Center,23125
