route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
5,2022_02_14-DX-MVS-Weekday-02,1001820,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001619,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001821,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001623,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001822,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001635,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001823,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001631,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001824,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001637,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001825,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001630,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001826,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001634,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001827,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001616,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001828,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001636,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001829,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001620,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001830,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001621,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001831,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001651,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001832,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001662,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001833,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001649,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001834,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001641,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001835,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001653,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001836,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001654,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001837,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001655,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001838,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001665,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001839,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001646,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001840,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001642,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001841,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001652,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001842,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001648,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001843,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001645,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001844,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001657,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001845,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001658,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001846,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001656,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001847,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001659,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001848,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001643,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001849,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001644,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001850,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001647,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001851,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001660,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001852,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001666,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001853,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001667,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001854,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001661,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001855,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001663,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001856,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001664,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001857,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001650,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001858,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001638,Berryessa/North San Jose,0,,1009530_shp,,1,1
5,2022_02_14-DX-MVS-Weekday-02,1001859,Daly City,1,,1001860_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001639,Berryessa/North San Jose,0,,1009530_shp,,1,1
6,2022_02_14-DX-MVS-Weekday-02,1001640,Berryessa/North San Jose,0,,1009530_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001605,Richmond,0,,1001605_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001542,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001612,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001470,Berryessa/North San Jose,1,,1001614_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001604,Richmond,0,,1001604_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001529,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001608,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001469,Berryessa/North San Jose,1,,1001614_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001607,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001530,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001573,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001539,Berryessa/North San Jose,1,,1001614_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001611,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001531,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001547,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001537,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001548,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001538,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001545,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001532,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001543,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001533,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001544,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001534,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001546,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001535,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001550,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001536,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001551,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001478,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001552,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001500,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001553,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001499,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001586,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001501,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001570,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001480,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001555,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001482,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001557,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001492,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001578,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001471,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001556,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001483,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001559,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001497,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001554,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001490,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001561,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001476,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001558,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001486,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001562,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001487,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001563,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001484,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001564,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001474,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001565,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001479,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001560,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001485,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001581,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001493,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001591,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001488,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001594,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001495,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001596,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001489,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001588,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001494,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001576,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001491,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001592,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001496,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001579,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001472,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001597,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001481,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001568,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001502,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001590,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001498,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001595,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001503,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001574,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001473,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001569,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001505,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001600,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001475,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001571,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001504,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001580,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001507,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001587,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001508,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001583,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001506,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001566,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001477,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001582,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001516,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001575,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001524,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001589,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001511,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001572,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001523,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001585,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001526,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001577,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001514,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001598,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001509,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001613,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001518,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001584,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001519,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001593,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001512,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001610,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001513,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001567,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001527,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001601,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001517,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001602,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001515,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001609,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001541,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001603,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001520,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001599,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001521,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001549,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001522,Berryessa/North San Jose,1,,1001542_shp,,1,1
3,2022_02_14-DX-MVS-Weekday-02,1001606,Richmond,0,,1001612_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001528,Berryessa/North San Jose,1,,1001542_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001540,Berryessa/North San Jose,1,,1001542_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001510,Berryessa/North San Jose,1,,1001542_shp,,1,1
4,2022_02_14-DX-MVS-Weekday-02,1001525,Berryessa/North San Jose,1,,1001542_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001440,San Francisco International Airport,1,,1001440_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001357,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001439,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001349,Antioch,0,,1001349_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001410,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001355,Antioch,0,,1001349_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001433,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1009368,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001420,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1009365,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001431,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1009481,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001421,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1009383,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001427,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001350,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001425,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001353,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001436,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001351,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001416,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001354,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001415,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001352,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001422,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001356,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001432,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001370,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001430,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001387,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001419,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001374,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001434,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001388,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001435,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001373,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001441,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001384,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001413,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001363,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001423,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001400,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001412,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001378,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001424,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001402,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001468,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001361,Antioch,0,,1001350_shp,,1,1
1,2022_02_14-DX-MVS-Weekday-02,1001417,San Francisco International Airport,1,,1001439_shp,,1,1
2,2022_02_14-DX-MVS-Weekday-02,1001408,Antioch,0,,1001350_shp,,1,1
