stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
13469,,6th Av/22nd St,S 6TH AV & E 22ND ST,32.2072,-110.968533,,,,,0
13470,,6th Av/20th St,S 6TH AVE & E 20TH ST,32.209752,-110.968363,,,,,0
13472,,6th Av/17th St,S 6TH AVE & E 17TH ST,32.213638,-110.968453,,,,,0
13474,,6th Av/12th St,S 6TH AVE & E 12TH ST,32.219596,-110.968502,,,,,0
13481,,Broadway/Euclid,E BROADWAY BL & N EUCLID AV,32.22122,-110.959211,,,,,0
13482,,Broadway/Fremont,E BROADWAY BLVD & N FREMONT AVE,32.221257,-110.954744,,,,,0
13483,,Broadway/Highland,E BROADWAY BLVD & S HIGHLAND AVE,32.221289,-110.950649,,,,,0
13484,,Broadway/Cherry,E BROADWAY BLVD & N CHERRY AVE,32.221303,-110.947657,,,,,0
13485,,Broadway/Campbell,E BROADWAY BLVD & S KINO PW,32.221345,-110.943487,,,,,0
13486,,Broadway/Plumer,E BROADWAY BLVD & N PLUMER AVE,32.221366,-110.939084,,,,,0
13487,,Broadway/Tucson,E BROADWAY BLVD & N TUCSON BLVD,32.221397,-110.934766,,,,,0
13488,,Broadway/Treat,E BROADWAY BLVD & S TREAT AVE,32.221375,-110.930524,,,,,0
13490,,Broadway/Country Club,E BROADWAY BLVD & N CMO ESPANOL,32.221425,-110.926237,,,,,0
13491,,Broadway/Dodge,E BROADWAY BLVD & N DODGE BLVD,32.221399,-110.914103,,,,,0
13493,,Broadway/Irving,E BROADWAY BLVD & S IRVING AVE,32.221444,-110.905615,,,,,0
13494,,Broadway/Columbus,E BROADWAY BLVD & N CATALINA AVE,32.221378,-110.900553,,,,,0
13495,,Broadway/Belvedere,E BROADWAY BLVD & N BELVEDERE AVE,32.221321,-110.895722,,,,,0
13498,,Broadway/Niven,E BROADWAY BLVD & S NIVEN AVE,32.221506,-110.886898,,,,,0
13499,,Broadway/Rosemont,E BROADWAY BLVD & N ROSEMONT BLVD,32.221483,-110.883275,,,,,0
13500,,Broadway/Williams,E BROADWAY BLVD & S WILLIAMS BLVD,32.221451,-110.879031,,,,,0
13501,,Broadway/Craycroft,E BROADWAY BLVD & S CRAYCROFT RD,32.221418,-110.874756,,,,,0
13502,,Broadway/Leonora,E BROADWAY BLVD & N LEONORA AVE,32.221412,-110.871631,,,,,0
13503,,Broadway/Chantilly,E BROADWAY BLVD & N CHANTILLY DR,32.221394,-110.868113,,,,,0
13505,,Broadway/Park Place,E BROADWAY BL & N INDIAN HOUSE RD,32.221428,-110.86518,,,,,0
13506,,Broadway/O'Reilly Chevrolet,E BROADWAY BLVD & E BROADWAY BLVD,32.221346,-110.860576,,,,,0
13508,,Wilmot/Carondelet,N WILMOT RD & E CARONDELET DR,32.225963,-110.8578,,,,,0
13510,,Wilmot/5th St,N WILMOT RD & E 4TH ST,32.229344,-110.857815,,,,,0
13511,,Wilmot/Rosewood,N WILMOT RD & E 4TH ST,32.232148,-110.857731,,,,,0
13512,,Wilmot/Speedway,N WILMOT RD & E SPEEDWAY BLVD,32.23636,-110.857779,,,,,0
13517,,Tanque Verde/6534 E Tanque Verde,E TANQUE VERDE RD & N CMO SERNA,32.24557,-110.853537,,,,,0
13519,,Tanque Verde/Kolb,E TANQUE VERDE RD & N KOLB RD,32.248134,-110.849549,,,,,0
13520,,Tanque Verde/Cmo Principal,E TANQUE VERDE RD & E CMO PRINCIPAL,32.249637,-110.846964,,,,,0
13521,,Tanque Verde/Indian Ruins,E TANQUE VERDE RD & N INDIAN RUINS RD,32.250473,-110.845448,,,,,0
13522,,Tanque Verde/Indian Ridge,E TANQUE VERDE RD & S IRVING AVE,32.25063,-110.843536,,,,,0
13525,,Broadway/Wilmot,E BROADWAY BLVD & S WILMOT RD,32.221117,-110.857494,,,,,0
13526,,Broadway/Mann,E BROADWAY BLVD & N JESSICA AVE,32.220873,-110.849108,,,,,0
13527,,Broadway/Jessica,E BROADWAY BLVD & N JESSICA AVE,32.220888,-110.84708,,,,,0
13528,,Broadway/Langley,E BROADWAY BLVD & S KOLB RD,32.22085,-110.843692,,,,,0
13530,,Broadway/Kolb,E BROADWAY BLVD & S KOLB RD,32.22087,-110.840522,,,,,0
13531,,Broadway/Montego,E BROADWAY BLVD & S MONTEGO DR,32.220878,-110.836748,,,,,0
13532,,Broadway/Prudence,E BROADWAY BLVD & S PRUDENCE RD,32.220812,-110.831865,,,,,0
13533,,Broadway/River Oaks Apts,,32.220837,-110.827358,,,,,0
13545,,Cmo LosBrazos/Pla Brazos,E CMO LOS BRAZOS & N PLA BRAZOS,32.26671,-110.82534,,,,,0
13546,,Cmo LosBrazos/Cloud Rd,N CMO LOS BRAZOS & E CLOUD RD,32.268787,-110.825613,,,,,0
13550,,Cloud Rd/Sabino Vista,E CLOUD RD & E SABINO VISTA DR,32.269044,-110.839542,,,,,0
13551,,Sabino Canyon/Cloud,N SABINO CANYON RD & E C CIPRES,32.268568,-110.841242,,,,,0
13552,,Sabino Canyon/Indian Ruins,N SABINO CANYON RD & N INDIAN RUINS RD,32.261971,-110.841297,,,,,0
13553,,Sabino Canyon/Arrowhead,N SABINO CANYON RD & E ARROWHEAD DR,32.25831,-110.841316,,,,,0
13555,,Tanque Verde/Lutheran Church,E TANQUE VERDE RD,32.258221,-110.807137,,,,,0
13556,,Tanque Verde/Woodland,E TANQUE VERDE RD & E WOODLAND RD,32.258267,-110.815857,,,,,0
13557,,Tanque Verde/Dos Hombres,E TANQUE VERDE RD & N DOS HOMBRES RD,32.250942,-110.830623,,,,,0
13559,,Grant/Tanque Verde,E GRANT RD & E TANQUE VERDE RD,32.248726,-110.850243,,,,,0
13560,,Grant/6400 E Grant,E GRANT RD & N WILMOT RD,32.250769,-110.855272,,,,,0
13561,,Grant/Wilmot,E GRANT RD & N WILMOT RD,32.250738,-110.858405,,,,,0
13564,,Grant/Sahuara,E GRANT RD & N SAHUARA AVE,32.25077,-110.866842,,,,,0
13565,,Grant/Rainbow Vista,E GRANT RD & N RAINBOW VISTA DR,32.250855,-110.870936,,,,,0
13567,,Grant/Beverly,E GRANT RD & N BEVERLY AVE,32.250763,-110.880272,,,,,0
13568,,Grant/Rosemont,N ROSEMONT BLVD & E GRANT RD,32.250763,-110.88407,,,,,0
13570,,Grant/Arcadia,E GRANT RD & N ARCADIA AVE,32.250806,-110.888859,,,,,0
13571,,Grant/Swan,E GRANT RD & N SWAN RD,32.250735,-110.893052,,,,,0
13572,,Grant/Belvedere,E GRANT RD & N BELVEDERE AVE,32.250755,-110.897329,,,,,0
13573,,Grant/Columbus,E GRANT RD & N ORCHARD AVE,32.250743,-110.901063,,,,,0
13574,,Grant/Walnut,E GRANT RD & N SYCAMORE BLVD,32.250758,-110.905874,,,,,0
13575,,Grant/3767 E Grant SAAVI,E GRANT RD & N DODGE BLVD,32.250715,-110.912264,,,,,0
13577,,Grant/Palo Verde,E GRANT RD & N PALO VERDE AV,32.25063,-110.918696,,,,,0
13578,,Grant/Edith,E GRANT RD & N EDITH BL,32.250554,-110.922345,,,,,0
13580,,Grant/Doolen School,E GRANT RD & N COUNTRY CLUB RD,32.250474,-110.925642,,,,,0
13581,,Grant/Country Club,E GRANT RD & N COUNTRY CLUB RD,32.250448,-110.927317,,,,,0
13582,,Grant/Treat,E GRANT RD & N FORGEUS AVE,32.250483,-110.931329,,,,,0
13583,,Grant/Tucson,E GRANT RD & N WILSON AVE,32.25041,-110.935776,,,,,0
13584,,Grant/Plumer,E GRANT RD & N PLUMER AV,32.250433,-110.939841,,,,,0
13604,,Euclid/Broadway,N EUCLID AVE & S EUCLID AVE,32.221759,-110.959343,,,,,0
13616,,Grant/Campbell@Norris,E GRANT RD & N NORRIS AV,32.250275,-110.942328,,,,,0
13617,,Grant/Plumer,E GRANT RD & N PLUMER AV,32.250276,-110.93932,,,,,0
13618,,Grant/Tucson,E GRANT RD & N TUCSON BLVD,32.250235,-110.935074,,,,,0
13619,,Grant/Loretta,E GRANT RD & N LORETTA DR,32.250233,-110.929805,,,,,0
13620,,Grant/Country Club,E GRANT RD & N COUNTRY CLUB RD,32.25029,-110.926508,,,,,0
13621,,Grant/Rita,E GRANT RD & N RITA AV,32.25041,-110.921312,,,,,0
13622,,Grant/Palo Verde,E GRANT RD & N PALO VERDE AV,32.250488,-110.917866,,,,,0
13623,,Grant/Dodge,E GRANT RD & N DODGE BL,32.250579,-110.9138,,,,,0
13624,,Grant/Walnut,E GRANT RD & N WALNUT AVE,32.250684,-110.905255,,,,,0
13625,,Grant/Columbus,E GRANT RD & N COLUMBUS BLVD,32.250519,-110.901076,,,,,0
13626,,Grant/Belvedere,E GRANT RD & N BELVEDERE AVE,32.250471,-110.89664,,,,,0
13627,,Grant/Swan,E GRANT RD & N SWAN RD,32.250523,-110.892318,,,,,0
13628,,Grant/Arcadia,E GRANT RD & N ARCADIA AVE,32.250477,-110.888223,,,,,0
13630,,Grant/Rosemont,E GRANT RD & N ROSEMONT BLVD,32.250538,-110.883987,,,,,0
13631,,Grant/Beverly,E GRANT RD & N BEVERLY AVE,32.250543,-110.879635,,,,,0
13633,,Grant/Rainbow Vista,E GRANT RD & N RAINBOW VISTA DR,32.250548,-110.87028,,,,,0
13634,,Grant/Sahuara,E GRANT RD & N SAHUARA AVE,32.250527,-110.866813,,,,,0
13635,,Grant/Ridgeway,E GRANT RD & N RIDGEWAY RD,32.250523,-110.864178,,,,,0
13636,,Grant/Devon Gables,E GRANT RD & UNNAMED,32.250466,-110.861107,,,,,0
13637,,Grant/Wilmot,E GRANT RD & N WILMOT RD,32.250517,-110.857503,,,,,0
13642,,Sabino Canyon/Acoma,N SABINO CANYON RD & E ACOMA PL,32.25473,-110.840805,,,,,0
13646,,Sabino Canyon/Shoreline,N SABINO CANYON RD & E SHORELINE DR,32.263547,-110.840916,,,,,0
13647,,Sabino Canyon/Sabino Vista Cir,N SABINO CANYON RD & SABINO VISTA,32.267431,-110.840862,,,,,0
13648,,Cloud Rd/Sabino Canyon,E CLOUD RD & N SABINO VISTA CIR,32.268989,-110.840191,,,,,0
13652,,Tanque Verde/Cmo Pio Decimo,E TANQUE VERDE RD & N CMO PIO DECIMO,32.250615,-110.829973,,,,,0
13653,,Pantano/Wrightstown,N PANTANO RD & E WRIGHTSTOWN RD,32.251067,-110.823633,,,,,0
13655,,Tanque Verde/Woodland,E TANQUE VERDE RD & E BEARS PATH RD,32.257923,-110.815264,,,,,0
13656,,Tanque Verde/Lutheran Church,,32.257971,-110.807389,,,,,0
13670,,St Mary's/Granada,W SAINT MARYS RD & N GRANADA AVE,32.227713,-110.978264,,,,,0
13671,,St Mary's/I-10 Interstate,W SAINT MARYS RD & N FREEWAY,32.229538,-110.983773,,,,,0
13672,,St Mary's/Columbia,W SAINT MARYS RD & N COLUMBIA AVE,32.229838,-110.987844,,,,,0
13674,,St Mary's/Cuesta,W SAINT MARYS RD & N CUESTA AVE,32.229186,-110.995129,,,,,0
13675,,St Mary's/Cherokee,W SAINT MARYS RD & N CHEROKEE AVE,32.229018,-110.99763,,,,,0
13676,,St Mary's/Silverbell,W SAINT MARYS RD & N SILVERBELL RD,32.228918,-110.999376,,,,,0
13677,,St Mary's/San Rafael,W SAINT MARYS RD & N SAN RAFAEL AVE,32.228483,-111.002743,,,,,0
13678,,St Mary's/Anklam,W SAINT MARYS RD & W ANKLAM RD,32.226662,-111.005479,,,,,0
13680,,Anklam/La Cholla,W ANKLAM RD & N LA CHOLLA BLVD,32.224889,-111.011361,,,,,0
13686,,St Mary's/Silverbell,W SAINT MARYS RD & N SILVERBELL RD,32.228707,-110.998645,,,,,0
13688,,St Mary's/Grande,W SAINT MARYS RD & N GRANDE AVE,32.229486,-110.990415,,,,,0
13689,,St Mary's/Furr's Cafeterias,W SAINT MARYS RD & N COLUMBIA AVE,32.22959,-110.987183,,,,,0
13690,,St Mary's/I-10 Interstate,W SAINT MARYS RD & N FREEWAY,32.22934,-110.983934,,,,,0
13692,,Granada/Ashbury Ln,N GRANADA AVE & N ASHBURY LN,32.224568,-110.977361,,,,,0
13697,,6th St/4th Av,E 6TH ST & N 4TH AVE,32.227601,-110.965323,,,,,0
13698,,6th St/Tucson High School,E 6TH ST & N 1ST AVE,32.227631,-110.961399,,,,,0
13707,,6th St/Country Club,E 6TH ST & N COUNTRY CLUB RD,32.228175,-110.927319,,,,,0
13708,,5th St/Jones,E 5TH ST & N JONES BLVD,32.228752,-110.919636,,,,,0
13709,,5th St/Palo Verde,E 5TH ST & N PALO VERDE AVE,32.228712,-110.917834,,,,,0
13710,,5th St/Dodge,E 5TH ST & N DODGE BLVD,32.228785,-110.913714,,,,,0
13711,,5th St/Irving,E 5TH ST & N COLUMBUS BLVD,32.228781,-110.905056,,,,,0
13712,,5th St/Columbus,E 5TH ST & N COLUMBUS BLVD,32.228749,-110.900929,,,,,0
13713,,5th St/Belvedere,E 5TH ST & N BELVEDERE AVE,32.228716,-110.896442,,,,,0
13714,,5th St/Swan,E 5TH ST & N SWAN RD,32.228737,-110.892112,,,,,0
13715,,5th St/Arcadia,E 5TH ST & N ARCADIA AVE,32.228749,-110.888891,,,,,0
13716,,5th St/Rosemont,E 5TH ST & N ROSEMONT BLVD,32.228856,-110.88356,,,,,0
13730,,Stone/Drachman,N STONE AVE & E ADAMS ST,32.239777,-110.971671,,,,,0
13732,,Stone/Flores,N STONE AVE & E RILLITO ST,32.247796,-110.971745,,,,,0
13733,,Stone/Jacinto,N STONE AVE & E MAC IVER PL,32.253879,-110.971793,,,,,0
13735,,Stone/Blacklidge,N STONE AVE & E BLACKLIDGE DR,32.261766,-110.971862,,,,,0
13736,,Stone/Navajo,N STONE AVE & E NAVAJO RD,32.266067,-110.971896,,,,,0
13737,,Stone/Yavapai,N STONE AVE & E YAVAPAI RD,32.269295,-110.971917,,,,,0
13739,,Stone/Pastime,N STONE AVE & E PASTIME RD,32.27605,-110.971988,,,,,0
13741,,Stone/C Arizona,N STONE AVE & E LIMBERLOST DR,32.281492,-110.969969,,,,,0
13746,,Stone/Pastime,N STONE AVE & W PASTIME RD,32.275185,-110.972296,,,,,0
13747,,Stone/Prince,N STONE AVE & W WINDSOR ST,32.271651,-110.972244,,,,,0
13748,,Stone/Yavapai,N STONE AVE & E YAVAPAI RD,32.269298,-110.972236,,,,,0
13749,,Stone/Ft Lowell,N STONE AVE & W FORT LOWELL RD,32.264256,-110.97219,,,,,0
13750,,Stone/Blacklidge,N STONE AVE & W BLACKLIDGE DR,32.26193,-110.97217,,,,,0
13751,,Stone/Glenn,N STONE AVE & W GLENN ST,32.257934,-110.972137,,,,,0
13752,,Stone/Jacinto,N STONE AVE & W JACINTO ST,32.253695,-110.972105,,,,,0
13753,,Stone/Flores,N STONE AVE & W FLORES ST,32.246886,-110.972046,,,,,0
13754,,Stone/Lester,N STONE AVE & W LESTER ST,32.24354,-110.972015,,,,,0
13755,,Stone/Drachman,N STONE AVE & W DRACHMAN ST,32.239552,-110.971915,,,,,0
13823,,5th St/Wilmot,E 5TH ST & N WILMOT RD,32.228967,-110.858557,,,,,0
13825,,5th St/Indian House,E 5TH ST & N INDIAN HOUSE RD,32.22896,-110.863839,,,,,0
13826,,5th St/McKinley,E 5TH ST & N CHANTILLY DR,32.229016,-110.868669,,,,,0
13827,,5th St/Van Buren,E 5TH ST & N VAN BUREN AVE,32.228976,-110.871336,,,,,0
13828,,5th St/Craycroft,E 5TH ST & N CRAYCROFT RD,32.229003,-110.875888,,,,,0
13830,,5th St/Beverly,E 5TH ST & N BEVERLY AVE,32.228991,-110.880068,,,,,0
13831,,5th St/Rosemont,E 5TH ST & N ROSEMONT BLVD,32.229002,-110.883654,,,,,0
13832,,5th St/Arcadia,E 5TH ST & N ARCADIA AVE,32.228981,-110.888718,,,,,0
13833,,5th St/Swan,E 5TH ST & N SWAN RD,32.228902,-110.892822,,,,,0
13834,,5th St/Belvedere,E 5TH ST & N BELVEDERE AVE,32.228909,-110.897176,,,,,0
13835,,5th St/Catalina,E 5TH ST & N CATALINA AVE,32.228972,-110.898581,,,,,0
13836,,5th St/Columbus,E 5TH ST & N COLUMBUS BLVD,32.228925,-110.901479,,,,,0
13837,,5th St/Irving,E 5TH ST & N IRVING AV,32.228939,-110.905619,,,,,0
13838,,5th St/Dodge,E 5TH ST & N DODGE BLVD,32.228923,-110.913556,,,,,0
13839,,5th St/Palo Verde,E 5TH ST & N PALO VERDE AVE,32.228896,-110.918472,,,,,0
13840,,5th St/Jones,E 5TH ST & N JONES AVE,32.228935,-110.920135,,,,,0
13856,,Granada/Pso Redondo,N GRANADA AVE & E AJO WAY,32.223298,-110.976772,,,,,0
13857,,Granada/405 Granada,N GRANADA AVE & W SAINT MARYS RD,32.226583,-110.97784,,,,,0
13858,,5th St/Beverly,E 5TH ST & N CLOVERLAND AVE,32.228852,-110.87991,,,,,0
13860,,5th St/Craycroft,E 5TH ST & N CRAYCROFT RD,32.228814,-110.875091,,,,,0
13861,,5th St/Van Buren,E 5TH ST & N VAN BUREN AV,32.228827,-110.870801,,,,,0
13862,,5th St/Chantilly,E 5TH ST & N CHANTILLY DR,32.228828,-110.867541,,,,,0
13863,,5th St/Indian House,E 5TH ST & N INDIAN HOUSE RD,32.228822,-110.863382,,,,,0
13864,,5th St/Ruston,E 5TH ST & N RUSTON AVE,32.228821,-110.860951,,,,,0
13868,,Country Club/5th St,N COUNTRY CLUB RD & E 5TH ST,32.228829,-110.926604,,,,,0
13869,,Country Club/3rd St,N COUNTRY CLUB RD & E 3RD ST,32.232203,-110.926575,,,,,0
13870,,Country Club/Speedway,N COUNTRY CLUB RD & E SPEEDWAY BL,32.236343,-110.926677,,,,,0
13871,,Country Club/Adams,N COUNTRY CLUB RD & E ADAMS ST,32.240516,-110.926712,,,,,0
13872,,Country Club/Pima,N COUNTRY CLUB RD & E PIMA ST,32.243499,-110.926652,,,,,0
13873,,Country Club/Seneca,N COUNTRY CLUB RD & E SENECA ST,32.247331,-110.926677,,,,,0
13874,,Country Club/Flower,N COUNTRY CLUB RD & E FLOWER ST,32.253747,-110.926725,,,,,0
13875,,Country Club/Glenn,N COUNTRY CLUB RD & E GLENN ST,32.258222,-110.926659,,,,,0
13876,,Country Club/Blacklidge,N COUNTRY CLUB RD & E BLACKLIDGE DR,32.261542,-110.926692,,,,,0
13877,,Country Club/Ft Lowell,N COUNTRY CLUB RD & E FORT LOWELL RD,32.265337,-110.926696,,,,,0
13878,,Country Club/Kleindale,N COUNTRY CLUB RD & E KLEINDALE RD,32.268989,-110.926712,,,,,0
13879,,Prince/Country Club,E PRINCE RD & N COUNTRY CLUB RD,32.272283,-110.927157,,,,,0
13880,,Prince/Cactus,E PRINCE RD & N CACTUS BLVD,32.272275,-110.930765,,,,,0
13881,,Prince/Tucson,E PRINCE RD & N TUCSON BLVD,32.272302,-110.935595,,,,,0
13882,,Prince/Wilson,E PRINCE RD & N WILSON AVE,32.27228,-110.939884,,,,,0
13883,,Prince/Campbell,E PRINCE RD & N CAMPBELL AVE,32.272271,-110.944199,,,,,0
13884,,Prince/Cherry,E PRINCE RD & N CHERRY AVE,32.272254,-110.948609,,,,,0
13886,,Prince/Park,E PRINCE RD & N PARK AVE,32.272172,-110.957081,,,,,0
13890,,Prince/226 W Prince,W PRINCE RD & N ORACLE RD,32.272013,-110.975602,,,,,0
13894,,Prince/Fairview,W PRINCE RD & N FAIRVIEW AVE,32.272128,-110.987121,,,,,0
13895,,Prince/1120 W Prince,W PRINCE RD & N CRESCENT MANOR DR,32.272164,-110.991382,,,,,0
13896,,Prince/Flowing Wells,W PRINCE RD & N CRESCENT MANOR DR,32.272184,-110.993025,,,,,0
13900,,Romero/Prince,N ROMERO RD & W PRINCE RD,32.273221,-111.003397,,,,,0
13909,,Ruthrauff/Sullinger,W RUTHRAUFF RD & N SULLINGER AVE,32.294412,-111.016072,,,,,0
13910,,Ruthrauff/Kain,W RUTHRAUFF RD & KAIN,32.294373,-111.019669,,,,,0
13911,,Kain/C Comodo,N KAIN AVE & W C COMODO,32.296684,-111.020524,,,,,0
13912,,Kain/Kimberly Pl,N KAIN AVE & W KIMBERLEY PL,32.299473,-111.020466,,,,,0
13913,,Curtis/Plane,W CURTIS RD & N PLANE AVE,32.301499,-111.02302,,,,,0
13915,,Davis/Diamond,N DAVIS AV & W DIAMOND ST,32.298091,-111.026998,,,,,0
13917,,Ruthrauff/Plane,W RUTHRAUFF RD & PLANE,32.294191,-111.023566,,,,,0
13918,,Ruthrauff/Kain,W RUTHRAUFF RD & N KAIN AVE,32.294213,-111.020002,,,,,0
13919,,Ruthrauff/Sullinger,W RUTHRAUFF RD & SULLINGER,32.294246,-111.016767,,,,,0
13920,,Ruthrauff/La Cholla,W RUTHRAUFF RD & N LA CHOLLA BLVD,32.294199,-111.011374,,,,,0
13930,,Prince/1103 W Prince,W PRINCE RD & E RIVER RD,32.272009,-110.991063,,,,,0
13931,,Prince/Fairview,W PRINCE RD & N FAIRVIEW AVE,32.271941,-110.986252,,,,,0
13934,,Prince/120 W Prince,W PRINCE RD & N STONE AVE,32.271818,-110.974499,,,,,0
13936,,Prince/218 E Prince Rd,E PRINCE RD & N STONE AVE,32.271914,-110.968707,,,,,0
13938,,Prince/Park,E PRINCE RD & N TYNDALL AVE,32.271953,-110.956978,,,,,0
13939,,Prince/Mountain,E PRINCE RD & N MOUNTAIN AVE,32.272028,-110.952104,,,,,0
13940,,Prince/Cherry,E PRINCE RD & N CHERRY AVE,32.272044,-110.947615,,,,,0
13941,,Prince/Campbell,E PRINCE RD & N CAMPBELL AVE,32.272133,-110.943272,,,,,0
13942,,Prince/Wilson,E PRINCE RD & N JACKSON AVE,32.272164,-110.939263,,,,,0
13943,,Prince/Tucson,E PRINCE RD & N TUCSON BLVD,32.272232,-110.934831,,,,,0
13944,,Prince/Treat,E PRINCE RD & N TREAT AVE,32.272167,-110.930766,,,,,0
13945,,Prince/Country Club,E PRINCE RD & N COUNTRY CLUB RD,32.27221,-110.927073,,,,,0
13946,,Country Club/Kleindale,N COUNTRY CLUB RD & E KLEINDALE RD,32.268469,-110.926771,,,,,0
13947,,Country Club/Ft Lowell,N COUNTRY CLUB RD & E FORT LOWELL RD,32.264769,-110.926853,,,,,0
13948,,Country Club/Blacklidge,N COUNTRY CLUB RD & E BLACKLIDGE DR,32.26108,-110.926892,,,,,0
13949,,Country Club/Glenn,N COUNTRY CLUB RD & E GLENN ST,32.257318,-110.926927,,,,,0
13950,,Country Club/Flower,N COUNTRY CLUB RD & E FLOWER ST,32.25376,-110.926883,,,,,0
13951,,Country Club/Seneca,N COUNTRY CLUB RD & E SENECA ST,32.246641,-110.926897,,,,,0
13952,,Country Club/Elm,N COUNTRY CLUB RD & E ELM ST,32.242837,-110.926925,,,,,0
13953,,Country Club/Drachman,N COUNTRY CLUB RD & E DRACHMAN ST,32.239472,-110.926853,,,,,0
13954,,Country Club/Speedway,N COUNTRY CLUB RD & E SPEEDWAY BLVD,32.235658,-110.926915,,,,,0
13955,,Country Club/3rd St,N COUNTRY CLUB RD & E 3RD ST,32.231909,-110.92687,,,,,0
13956,,Country Club/5th St,N COUNTRY CLUB RD & E 6TH ST,32.228251,-110.926785,,,,,0
13965,,Country Club/23rd St,S COUNTRY CLUB RD & E 23RD ST,32.206023,-110.926809,,,,,0
13966,,Country Club/27th St,S COUNTRY CLUB RD & E 27TH ST,32.20255,-110.926717,,,,,0
13967,,Country Club/30th St,S COUNTRY CLUB RD & E 30TH ST,32.20045,-110.926706,,,,,0
13969,,Silverlake/Howard Strav,E SILVERLAKE RD & S RANDOLPH PW,32.199498,-110.922485,,,,,0
13970,,Silverlake/Kelvin,E SILVERLAKE RD & S HOLLY STRAV,32.199504,-110.920022,,,,,0
13974,,Nogales Hy/Irvington,S NOGALES HWY & W IRVINGTON RD,32.160603,-110.967553,,,,,0
13979,,6th Av/Delta,S 6TH AVE & W DELTA ST,32.144681,-110.968052,,,,,0
13980,,6th Av/Bilby,S 6TH AVE & E BILBY RD,32.140962,-110.968083,,,,,0
13981,,6th Av/Valeska,S 6TH AV & E VALESKA RD,32.137438,-110.967962,,,,,0
13982,,Valencia/Fiesta,W VALENCIA RD & S FIESTA AVE,32.134188,-110.972656,,,,,0
13983,,Valencia/12th Av,W VALENCIA RD & S 12TH AVE,32.134156,-110.978664,,,,,0
13984,,Valencia/Midvale Medical Ctr,W VALENCIA RD & S COMMERCE CT,32.133924,-110.994784,,,,,0
13987,,Valencia/Mission,W VALENCIA RD & S MISSION RD,32.133945,-111.016674,,,,,0
13988,,Valencia/Westover (old Cir. K),W VALENCIA RD & S HILDRETH AVE,32.133979,-111.02091,,,,,0
13989,,Valencia/Hildreth,W VALENCIA RD & S CARDINAL AVE,32.133958,-111.024503,,,,,0
13996,,Cardinal/Christopher Dr,S CARDINAL AVE & W CHRISTOPHER DR,32.124141,-111.029046,,,,,0
14000,,Los Reales/Cmo de la Tierra,W LOS REALES RD & S CMO DE LA TIERRA,32.119179,-111.037994,,,,,0
14001,,Los Reales/Bolingbroke,W LOS REALES RD & S BOLINGBROKE AVE,32.119136,-111.043738,,,,,0
14002,,Tetakusim Rd/Beehive Av,W TETAKUSIM RD & S SORREL LN,32.115655,-111.047808,,,,,0
14014,,Quincie Douglas Center,S QUINCIE DOUGLAS PARK DR,32.193483,-110.948757,,,,,0
14017,,Park/22nd St,S PARK AV & E 22ND ST,32.206479,-110.956121,,,,,0
14018,,Park/22nd St,S PARK AV & E 22ND ST,32.206669,-110.956257,,,,,0
14031,,Campbell Av/Grant@Water,N CAMPBELL AVE & E WATER ST,32.25164,-110.943865,,,,,0
14053,,36th St/Campbell,E 36TH ST & S CAMPBELL AVE,32.192469,-110.943704,,,,,0
14056,,Wilmot/Timrod,S WILMOT RD & E TIMROD ST,32.216226,-110.858196,,,,,0
14058,,Wilmot/Eli,S WILMOT RD & E ELI ST,32.212195,-110.858209,,,,,0
14067,,Stella/C Polar,E STELLA RD & S C POLAR,32.184628,-110.854065,,,,,0
14077,,Stella/Cmo Seco,E STELLA RD & S STEARN LAKE DR,32.184404,-110.807374,,,,,0
14084,,Escalante/Manitoba,E ESCALANTE RD & S MANITOBA AVE,32.177477,-110.819269,,,,,0
14096,,Escalante/Manitoba,E ESCALANTE RD & S MANITOBA AVE,32.177204,-110.818965,,,,,0
14097,,Escalante/Le Breque,E ESCALANTE RD & S MANITOBA AVE,32.177166,-110.816565,,,,,0
14101,,Stella/Cmo Seco,E STELLA RD & S CMO SECO,32.184483,-110.807437,,,,,0
14112,,Stella/C Polar,E STELLA RD & S C POLAR,32.184753,-110.853512,,,,,0
14115,,Wilmot/Golf Links,S WILMOT RD & E GOLF LINKS RD,32.192685,-110.85775,,,,,0
14116,,Wilmot/C Marte,S WILMOT RD & E C MARTE,32.196184,-110.857795,,,,,0
14117,,Wilmot/C Herculo,S WILMOT RD & E 29TH ST,32.200044,-110.857762,,,,,0
14118,,Wilmot/Bellatrix,S WILMOT RD & E C BELLATRIX,32.203588,-110.857765,,,,,0
14120,,Wilmot/Colgate,S WILMOT RD & E COLGATE DR,32.210979,-110.857819,,,,,0
14124,,Wilmot/Scarlett,S WILMOT RD & E SCARLETT ST,32.217575,-110.857778,,,,,0
14128,,Stella/Mead,E STELLA RD & S MEAD AV,32.184445,-110.820079,,,,,0
14129,,Roger/Park,E ROGER RD & N PARK AV,32.279456,-110.956974,,,,,0
14130,,Roger/1st Av,E ROGER RD & N 1ST AV,32.279421,-110.961328,,,,,0
14136,,Harrison/22nd St,S HARRISON RD & E 22ND ST,32.206557,-110.789654,,,,,0
14137,,Harrison/Thomas,S HARRISON RD & S THOMAS DR,32.195501,-110.78985,,,,,0
