trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4930070,72,14,"Contra Costa College",,1,112401707,shp-72-27,0,0
8353020,40,3,"Eastmont Transit Center",,0,113313902,shp-40-61,0,0
11619020,86,3,"Hayward BART",,1,113365302,shp-86-01,0,0
11093070,97,14,"Union City BART",,0,113079407,shp-97-57,0,0
10311020,51A,3,"Rockridge BART",,1,113313602,shp-51A-17,0,0
8333070,57,14,"Foothill Square",,1,112922107,shp-57-10,0,0
3228070,F,14,"San Francisco",,0,112703807,shp-F-23,0,0
6203010,72R,6,"Contra Costa College",,1,112397501,shp-72R-12,0,0
8870070,1T,14,"Uptown Oakland",,1,112320407,shp-1T-04,0,0
7786070,99,14,"Hayward BART",,1,113073307,shp-99-10,0,0
1737070,93,14,"Bay Fair BART",,1,113073507,shp-93-09,0,0
6878020,54,3,"Fruitvale BART",,0,113318602,shp-54-53,0,0
5722010,217,6,"Fremont BART",,1,113072201,shp-217-09,0,0
6349010,14,6,"West Oakland BART",,0,112330101,shp-14-59,0,0
634010,73,6,"OAKLAND AIRPORT",,0,112326101,shp-73-51,0,0
4782020,62,3,"Auto Generated-52",,0,113319602,shp-62-52,0,0
5545020,376,3,"El Cerrito Del Norte BART",,0,113451102,shp-376-54,0,0
7906070,10,14,"Hayward BART",,0,113075107,shp-10-10,0,0
13442070,F,14,"U.C. Campus",,1,112700907,shp-F-20,0,0
11795070,97,14,"Bay Fair BART",,1,113073907,shp-97-10,0,0
12282070,20,14,"Downtown Oakland",,0,112323207,shp-20-62,0,0
12018020,96,3,"Dimond District",,1,113455402,shp-96-09,0,0
12408020,646,11,"To Coliseum BART",,1,113325802,shp-646-13,0,0
12558020,L,3,"Princeton Plaza Shopping Center",,1,113443902,shp-L-06,0,0
3430070,12,14,"Northwest Berkeley",,1,112704907,shp-12-14,0,0
6499010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
6853070,97,14,"Union City BART",,0,113074807,shp-97-57,0,0
1042010,51A,6,"Fruitvale BART",,0,112325501,shp-51A-55,0,0
9862020,14,3,"West Oakland BART",,0,113315402,shp-14-59,0,0
7450020,72R,3,"Jack London Square",,0,113445302,shp-72R-57,0,0
8322010,217,6,"Milpitas BART",,0,113068201,shp-217-10,0,0
11329020,97,3,"Bay Fair BART",,1,113369402,shp-97-10,0,0
10359010,72,6,"Jack London Square",,0,112398501,shp-72-77,0,0
3608070,41,14,"Union Landing Transit Center",,0,113074007,shp-41-54,0,0
10884040,OX,19,"Bay Farm Island",,1,113325704,shp-OX-03,0,0
2098020,28,3,"Hayward BART",,0,113368502,shp-28-58,0,0
8958010,6,6,"Downtown Oakland",,0,112921401,shp-6-59,0,0
10438020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242202,shp-90-02,0,0
11063020,1T,3,"Uptown Oakland",,1,113318302,shp-1T-05,0,0
9753070,18,14,"University Village, Albany",,1,112925607,shp-18-18,0,0
12777070,74,14,"Hilltop Mall",,1,112401307,shp-74-10,0,0
6448020,40,3,"Eastmont Transit Center",,0,113325302,shp-40-61,0,0
2337010,10,6,"Hayward BART",,0,113063501,shp-10-10,0,0
12917010,33,6,"Piedmont",,0,112919501,shp-33-68,0,0
12363070,21,14,"Dimond District",,1,112323707,shp-21-20,0,0
3656020,93,3,"Bay Fair BART",,1,113374702,shp-93-09,0,0
2792020,6,3,"Downtown Oakland",,0,113461902,shp-6-59,0,0
9129010,52,6,"University Village, Albany",,1,112713501,shp-52-14,0,0
13275020,52,3,"U.C. Campus",,0,113463702,shp-52-60,0,0
747020,212,3,"Fremont BART",,1,113375902,shp-212-07,0,0
9628010,14,6,"Fruitvale BART",,1,112329901,shp-14-15,0,0
8133020,62,3,"Fruitvale BART",,1,113320302,shp-62-08,0,0
6455070,O,14,"San Francisco",,0,112319807,shp-O-53,0,0
9173020,F,3,"U.C. Campus",,1,113457802,shp-F-21,0,0
3463010,21,6,"Oakland Airport",,0,112719001,shp-21-22,0,0
12818010,6,6,"Downtown Oakland",,0,112920901,shp-6-59,0,0
10100070,98,14,"Eastmont Transit Center",,1,112319507,shp-98-02,0,0
8271070,73,14,"OAKLAND AIRPORT",,0,112318607,shp-73-51,0,0
1894010,18,6,"University Village, Albany",,1,112926601,shp-18-18,0,0
10039020,NL,3,"Eastmont Transit Center",,1,113319502,shp-NL-10,0,0
4064020,19,3,"Downtown Oakland",,0,113456602,shp-19-64,0,0
13826070,20,14,"Dimond District",,1,112323907,shp-20-18,0,0
4531020,62,3,"Auto Generated-52",,0,113320302,shp-62-52,0,0
2758020,51B,3,"Berkeley Amtrak",,1,113454102,shp-51B-14,0,0
9805010,97,6,"Bay Fair BART",,1,113066401,shp-97-10,0,0
3070010,28,6,"Hayward BART",,0,113068001,shp-28-58,0,0
12800020,62,3,"Fruitvale BART",,1,113316002,shp-62-08,0,0
6069010,98,6,"Eastmont Transit Center",,1,112326601,shp-98-02,0,0
11511070,18,14,"University Village, Albany",,1,112925507,shp-18-18,0,0
5595020,62,3,"Auto Generated-52",,0,113318502,shp-62-52,0,0
9863020,212,3,"Fremont BART",,1,113375902,shp-212-07,0,0
1812070,57,14,"Public Market Emeryville",,0,112921507,shp-57-63,0,0
6683020,52,3,"University Village, Albany",,1,113464102,shp-52-13,0,0
10787020,51B,3,"Rockridge BART",,0,113454102,shp-51B-17,0,0
1339010,73,6,"Eastmont Transit Center",,1,112324001,shp-73-01,0,0
6053070,76,14,"El Cerrito Del Norte BART",,1,112402207,shp-76-06,0,0
1074020,212,3,"Fremont BART",,1,113376102,shp-212-07,0,0
2419020,72R,3,"Jack London Square",,0,113444502,shp-72R-57,0,0
679020,21,3,"Oakland Airport",,0,113314502,shp-21-22,0,0
8831010,F,6,"U.C. Campus",,1,112707501,shp-F-20,0,0
13239010,33,6,"Montclair",,1,112919101,shp-33-14,0,0
10114070,18,14,"University Village, Albany",,1,112925907,shp-18-18,0,0
14106070,73,14,"OAKLAND AIRPORT",,0,112316407,shp-73-51,0,0
4115010,51B,6,"Berkeley Amtrak",,1,112709301,shp-51B-14,0,0
11997020,52,3,"University Village, Albany",,1,113464002,shp-52-13,0,0
12121010,1T,6,"Uptown Oakland",,1,112327601,shp-1T-04,0,0
6318020,802,3,"Uptown Oakland",,0,113452902,shp-802-09,0,0
8282020,6,3,"Downtown Berkeley",,1,113462002,shp-6-14,0,0
10943020,72R,3,"Jack London Square",,0,113444502,shp-72R-57,0,0
3436070,212,14,"Pacific Commons",,0,113075307,shp-212-57,0,0
8540010,20,6,"Dimond District",,1,112718501,shp-20-18,0,0
5308020,45,3,"Eastmont Transit Center",,0,113316502,shp-45-53,0,0
11941070,376,14,"El Cerrito Del Norte BART",,0,112401607,shp-376-54,0,0
8661070,800,14,"San Francisco",,0,112699507,shp-800-81,0,0
11586010,14,6,"West Oakland BART",,0,112329901,shp-14-59,0,0
6401070,98,14,"Coliseum BART",,0,112317107,shp-98-52,0,0
6131020,215,3,"Kato Rd. & Benicia St.",,0,113376302,shp-215-67,0,0
11585070,98,14,"Coliseum BART",,0,112317307,shp-98-52,0,0
3353010,56,6,"Hayward BART",,1,113067001,shp-56-03,0,0
2052070,41,14,"Union Landing Transit Center",,0,113077007,shp-41-54,0,0
12556020,802,3,"Berkeley Amtrak",,1,113452902,shp-802-04,0,0
9295020,21,3,"Oakland Airport",,0,113317402,shp-21-22,0,0
915020,33,3,"Piedmont",,0,113463502,shp-33-68,0,0
9739070,10,14,"San Leandro BART",,1,113075107,shp-10-09,0,0
13416010,6,6,"Downtown Berkeley",,1,112921201,shp-6-14,0,0
9937070,34,14,"Foothill Square",,1,113075007,shp-34-07,0,0
6107020,57,3,"Public Market Emeryville",,0,113465202,shp-57-62,0,0
9905070,217,14,"Fremont BART",,1,113080707,shp-217-09,0,0
5793020,52,3,"University Village, Albany",,1,113463902,shp-52-13,0,0
4204010,1T,6,"San Leandro BART",,0,112328201,shp-1T-51,0,0
5487020,1T,3,"Uptown Oakland",,1,113134002,shp-1T-04,0,0
2759070,NL,14,"Eastmont Transit Center",,1,112316807,shp-NL-10,0,0
11772010,210,6,"Union Landing Transit Center",,1,113070001,shp-210-08,0,0
2767020,36,3,"West Oakland BART",,0,113456502,shp-36-09,0,0
1985010,F,6,"U.C. Campus",,1,112712801,shp-F-20,0,0
154070,73,14,"OAKLAND AIRPORT",,0,112316307,shp-73-51,0,0
6718020,14,3,"Fruitvale BART",,1,113315002,shp-14-15,0,0
9459070,52,14,"University Village, Albany",,1,112699207,shp-52-14,0,0
6033010,6,6,"Downtown Oakland",,0,112921301,shp-6-59,0,0
329020,14,3,"West Oakland BART",,0,113316202,shp-14-59,0,0
6927010,72,6,"Jack London Square",,0,112395601,shp-72-77,0,0
1797070,6,14,"Downtown Oakland",,0,112922907,shp-6-59,0,0
9282010,28,6,"Hayward BART",,0,113064701,shp-28-58,0,0
6502070,33,14,"Montclair",,1,112924107,shp-33-14,0,0
405010,12,6,"Northwest Berkeley",,1,112712101,shp-12-14,0,0
13977010,51A,6,"Rockridge BART",,1,112325501,shp-51A-17,0,0
7373010,88,6,"Downtown Berkeley",,1,112709601,shp-88-07,0,0
5554020,O,11,"Fruitvale BART",,1,113150802,shp-O-03,0,0
13844070,99,14,"Hayward BART",,1,113073307,shp-99-10,0,0
12994010,51A,6,"Rockridge BART",,1,112327101,shp-51A-17,0,0
13812020,95,3,"Fairview District",,1,113368702,shp-95-07,0,0
10661070,51B,14,"Berkeley Amtrak",,1,112701707,shp-51B-14,0,0
13693010,51A,6,"Rockridge BART",,1,112327301,shp-51A-17,0,0
7741020,93,3,"Castro Valley BART",,0,113374802,shp-93-56,0,0
1195010,1T,6,"Uptown Oakland",,1,112328201,shp-1T-05,0,0
6496010,40,6,"Downtown Oakland",,1,112331301,shp-40-17,0,0
2034070,62,14,"WEST OAKLAND BART",,0,112318007,shp-62-54,0,0
9104010,18,6,"Lake Merritt BART",,0,112926201,shp-18-62,0,0
7618070,45,14,"Eastmont Transit Center",,0,112316207,shp-45-53,0,0
9317020,P,11,"Piedmont",,1,113458502,shp-P-05,0,0
1319010,34,6,"Hayward BART",,0,113065301,shp-34-56,0,0
13553020,86,3,"Hayward BART",,1,113365502,shp-86-01,0,0
3064020,376,3,"El Cerrito Del Norte BART",,0,113447202,shp-376-54,0,0
4991070,20,14,"Downtown Oakland",,0,112323307,shp-20-62,0,0
803020,20,3,"Downtown Oakland",,0,113317402,shp-20-62,0,0
7498020,41,3,"Hayward BART",,1,113369102,shp-41-04,0,0
5207020,649,20,"Skyline High School",,0,113322202,shp-649-57,0,0
3801040,675,12,"21st St. & Macdonald Ave",,0,113442504,shp-675-56,0,0
3585070,95,14,"Hayward BART",,0,113074607,shp-95-53,0,0
5554040,O,19,"Fruitvale BART",,1,113150804,shp-O-03,0,0
10044010,1T,6,"Uptown Oakland",,1,112327701,shp-1T-04,0,0
1834020,629,28,"Lido Faire Shopping Center",,0,113371902,shp-629-51,0,0
12396030,625,26,"Niles Blvd. & El Portal Ave.",,1,113371703,shp-625-02,0,0
8064070,51A,14,"Fruitvale BART",,0,112322507,shp-51A-55,0,0
14055020,12,3,"Northwest Berkeley",,1,113460602,shp-12-14,0,0
11651020,51B,7,"Berkeley Marina",,1,113457302,shp-51B-15,0,0
9737010,97,6,"Union City BART",,0,113064301,shp-97-57,0,0
7141010,34,6,"Hayward BART",,0,113066901,shp-34-56,0,0
11394020,57,3,"Public Market Emeryville",,0,113465102,shp-57-62,0,0
2532070,1T,14,"San Leandro BART",,0,112321707,shp-1T-51,0,0
7012010,800,6,"San Francisco",,0,112707601,shp-800-81,0,0
5807010,51B,6,"Rockridge BART",,0,112708201,shp-51B-17,0,0
10175020,51B,3,"Berkeley Amtrak",,1,113454102,shp-51B-14,0,0
3312010,33,6,"Piedmont",,0,112919401,shp-33-68,0,0
6667070,96,14,"Dimond District",,1,112924207,shp-96-09,0,0
664020,1T,3,"San Leandro BART",,0,113319102,shp-1T-51,0,0
4899070,52,14,"U.C. Campus",,0,112705907,shp-52-61,0,0
4699020,1T,3,"Uptown Oakland",,1,113317002,shp-1T-05,0,0
12499010,90,6,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112325101,shp-90-02,0,0
11677020,18,3,"University Village, Albany",,1,113460002,shp-18-18,0,0
13983010,40,6,"Downtown Oakland",,1,112331901,shp-40-16,0,0
12164070,60,14,"South Hayward BART",,0,113078807,shp-60-56,0,0
10745040,657,19,"Coliseum BART",,1,113451604,shp-657-10,0,0
2925020,35,3,"Bay Fair BART",,0,113373702,shp-35-61,0,0
14078010,35,6,"Bay Fair BART",,0,113065301,shp-35-59,0,0
8582010,57,6,"Public Market Emeryville",,0,112920601,shp-57-63,0,0
5292070,52,14,"U.C. Campus",,0,112705007,shp-52-60,0,0
1824070,F,14,"U.C. Campus",,1,112702107,shp-F-20,0,0
12583010,60,6,"South Hayward BART",,0,113069301,shp-60-56,0,0
72020,52,3,"U.C. Campus",,0,113463902,shp-52-61,0,0
2324070,36,14,"U.C. Campus",,1,112704307,shp-36-08,0,0
374020,33,3,"Montclair",,1,113463102,shp-33-14,0,0
5192070,216,14,"Silliman Center",,0,113076807,shp-216-62,0,0
9834070,20,14,"Dimond District",,1,112323207,shp-20-18,0,0
5790070,21,14,"Dimond District",,1,112323807,shp-21-20,0,0
9983020,801,3,"Fremont BART",,0,113369602,shp-801-62,0,0
8441010,1T,6,"San Leandro BART",,0,112328301,shp-1T-51,0,0
11710020,NL,11,"Eastmont Transit Center",,1,113320202,shp-NL-10,0,0
10150070,217,14,"Fremont BART",,1,113077507,shp-217-09,0,0
8288020,O,3,"San Francisco",,0,113321402,shp-O-53,0,0
1718010,51A,6,"Fruitvale BART",,0,112325901,shp-51A-55,0,0
4655070,200,14,"Fremont BART",,0,113080007,shp-200-60,0,0
5723020,62,3,"Fruitvale BART",,1,113316002,shp-62-08,0,0
13481020,52,3,"U.C. Campus",,0,113464002,shp-52-60,0,0
4775070,251,14,"Fremont BART",,1,113075707,shp-251-11,0,0
4156020,215,3,"Fremont BART",,1,113376202,shp-215-15,0,0
5327020,6,3,"Downtown Berkeley",,1,113461302,shp-6-14,0,0
626020,215,3,"Kato Rd. & Benicia St.",,0,113376302,shp-215-67,0,0
377020,14,3,"Fruitvale BART",,1,113317602,shp-14-15,0,0
6208020,57,3,"Public Market Emeryville",,0,113464702,shp-57-62,0,0
10292020,79,3,"El Cerrito Plaza BART",,1,113464302,shp-79-07,0,0
4363020,NL,3,"Eastmont Transit Center",,1,113315202,shp-NL-10,0,0
12075010,60,6,"South Hayward BART",,0,113069501,shp-60-56,0,0
12595070,212,14,"Fremont BART",,1,113081707,shp-212-07,0,0
6177020,60,3,"South Hayward BART",,0,113375002,shp-60-56,0,0
1117020,88,3,"Lake Merritt BART",,0,113459502,shp-88-08,0,0
1076020,40,3,"Downtown Oakland",,1,113313902,shp-40-17,0,0
6786010,200,6,"Fremont BART",,0,113070501,shp-200-60,0,0
13000010,21,6,"Dimond District",,1,112719101,shp-21-20,0,0
4860020,72,3,"Hilltop Mall",,1,113444102,shp-72-28,0,0
6025070,51B,14,"Berkeley Marina",,1,112701807,shp-51B-15,0,0
6196020,88,3,"Downtown Berkeley",,1,113454502,shp-88-07,0,0
9892070,40,14,"Downtown Oakland",,1,112319307,shp-40-16,0,0
7743070,1T,14,"San Leandro BART",,0,112320507,shp-1T-51,0,0
8529070,40,14,"Eastmont Transit Center",,0,112319207,shp-40-60,0,0
11182010,12,6,"Northwest Berkeley",,1,112712501,shp-12-14,0,0
11773070,14,14,"Fruitvale BART",,1,112317807,shp-14-15,0,0
9999020,51B,3,"Rockridge BART",,0,113453802,shp-51B-17,0,0
13160070,376,14,"Fitzgerald Drive, Pinole",,1,112401607,shp-376-09,0,0
10868010,251,6,"Fremont BART",,1,113070101,shp-251-11,0,0
7456020,18,3,"Lake Merritt BART",,0,113459902,shp-18-62,0,0
170020,51A,3,"Fruitvale BART",,0,113321202,shp-51A-55,0,0
3775040,90,19,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242804,shp-90-02,0,0
11497070,20,14,"Dimond District",,1,112323907,shp-20-18,0,0
9224020,54,3,"Fruitvale BART",,0,113318602,shp-54-53,0,0
12599020,40,3,"Eastmont Transit Center",,0,113315602,shp-40-61,0,0
11882020,28,3,"San Leandro BART",,1,113372802,shp-28-09,0,0
1551070,O,14,"San Francisco",,0,112319707,shp-O-53,0,0
7524020,251,3,"Ohlone Newark Campus / Silliman Ctr",,0,113376102,shp-251-59,0,0
6749010,212,6,"Fremont BART",,1,113069601,shp-212-07,0,0
2473070,60,14,"South Hayward BART",,0,113078707,shp-60-56,0,0
9804070,60,14,"Cal State East Bay",,1,113078707,shp-60-06,0,0
1035020,200,3,"Fremont BART",,0,113374102,shp-200-60,0,0
1750070,70,14,"Richmond Parkway Transit Center",,1,112400707,shp-70-01,0,0
11752020,20,3,"Dimond District",,1,113312702,shp-20-18,0,0
1285020,33,3,"Montclair",,1,113463102,shp-33-14,0,0
12964070,95,14,"Fairview District",,1,113074607,shp-95-07,0,0
5652020,6,3,"Downtown Oakland",,0,113461602,shp-6-59,0,0
8931010,57,6,"Foothill Square",,1,112920601,shp-57-10,0,0
3155010,1T,6,"San Leandro BART",,0,112328601,shp-1T-51,0,0
123010,14,6,"West Oakland BART",,0,112329801,shp-14-59,0,0
245020,45,3,"Foothill Square",,1,113315902,shp-45-04,0,0
7988070,86,14,"South Hayward BART",,0,113073007,shp-86-51,0,0
10979070,10,14,"Hayward BART",,0,113074407,shp-10-10,0,0
879010,72,6,"Jack London Square",,0,112396101,shp-72-77,0,0
4980010,216,6,"Union City BART",,1,113067201,shp-216-16,0,0
4597070,NL,14,"San Francisco",,0,112315807,shp-NL-57,0,0
10310010,70,6,"Richmond Parkway Transit Center",,1,112396601,shp-70-01,0,0
13329040,649,19,"Grass Valley",,1,113134604,shp-649-14,0,0
13019070,33,14,"Piedmont",,0,112924007,shp-33-68,0,0
1781010,251,6,"Ohlone Newark Campus / Silliman Ctr.",,0,113072101,shp-251-60,0,0
3856010,200,6,"Fremont BART",,0,113070301,shp-200-60,0,0
8041020,51A,3,"Rockridge BART",,1,113314602,shp-51A-17,0,0
11744010,6,6,"Downtown Oakland",,0,112921001,shp-6-59,0,0
7452070,72M,14,"Jack London Square",,0,112399507,shp-72M-60,0,0
7117070,216,14,"Silliman Center",,0,113081307,shp-216-62,0,0
85010,21,6,"Dimond District",,1,112718901,shp-21-20,0,0
6100010,72M,6,"Jack London Square",,0,112395401,shp-72M-60,0,0
3789070,72M,14,"Jack London Square",,0,112401907,shp-72M-60,0,0
8505070,86,14,"Hayward BART",,1,113073107,shp-86-01,0,0
14079010,41,6,"Union Landing Transit Center",,0,113064701,shp-41-54,0,0
3664070,73,14,"OAKLAND AIRPORT",,0,112315907,shp-73-51,0,0
12176070,57,14,"Foothill Square",,1,112922207,shp-57-10,0,0
3633010,73,6,"Eastmont Transit Center",,1,112324101,shp-73-01,0,0
4610020,12,3,"Oakland Amtrak at Jack London Square",,0,113460702,shp-12-56,0,0
6518070,88,14,"Lake Merritt BART",,0,112703507,shp-88-08,0,0
10199020,93,3,"Bay Fair BART",,1,113374702,shp-93-09,0,0
13173010,57,6,"Public Market Emeryville",,0,112920001,shp-57-63,0,0
135020,57,3,"Public Market Emeryville",,0,113465202,shp-57-62,0,0
1138020,52,3,"University Village, Albany",,1,113464102,shp-52-13,0,0
9754070,72R,14,"Jack London Square",,0,112399807,shp-72R-57,0,0
12854020,72,3,"Hilltop Mall",,1,113446002,shp-72-28,0,0
5636020,18,3,"Lake Merritt BART",,0,113459902,shp-18-62,0,0
2656020,E,3,"SAN FRANCISCO",,0,113456702,shp-E-53,0,0
2076010,F,6,"U.C. Campus",,1,112711401,shp-F-20,0,0
14010010,232,6,"NewPark Mall",,1,113065901,shp-232-10,0,0
7968010,98,6,"Eastmont Transit Center",,1,112325301,shp-98-02,0,0
11850020,97,3,"Union City BART",,0,113368802,shp-97-57,0,0
9223070,57,14,"Public Market Emeryville",,0,112921507,shp-57-63,0,0
2233010,60,6,"South Hayward BART",,0,113069301,shp-60-56,0,0
7088020,20,3,"Downtown Oakland",,0,113323902,shp-20-62,0,0
4367020,51A,3,"Rockridge BART",,1,113313602,shp-51A-17,0,0
2376020,51B,3,"Berkeley Amtrak",,1,113455202,shp-51B-14,0,0
7484010,60,6,"South Hayward BART",,0,113069301,shp-60-56,0,0
13471020,1T,3,"Uptown Oakland",,1,113321502,shp-1T-05,0,0
6162010,212,6,"Pacific Commons",,0,113069601,shp-212-57,0,0
13209070,51B,14,"Berkeley Amtrak",,1,112701107,shp-51B-14,0,0
10716070,74,14,"Harbour Way South & Ford Point",,0,112402107,shp-74-56,0,0
10089070,95,14,"Fairview District",,1,113074607,shp-95-07,0,0
8462010,217,6,"Milpitas BART",,0,113071901,shp-217-10,0,0
389070,72M,14,"Point Richmond",,1,112399607,shp-72M-39,0,0
11152010,72M,6,"Point Richmond",,1,112398401,shp-72M-39,0,0
599020,90,3,"Coliseum BART",,0,113243102,shp-90-54,0,0
1586070,NL,14,"San Francisco",,0,112316707,shp-NL-57,0,0
10227070,33,14,"Montclair",,1,112924107,shp-33-14,0,0
368020,97,3,"Bay Fair BART",,1,113367602,shp-97-10,0,0
8982070,36,14,"U.C. Campus",,1,112703307,shp-36-08,0,0
11399070,54,14,"Fruitvale BART",,0,112316507,shp-54-52,0,0
9836010,72R,6,"Contra Costa College",,1,112398701,shp-72R-12,0,0
2059020,67,3,"Spruce St. & Grizzly Peak Blvd.",,1,113460502,shp-67-06,0,0
11200020,O,3,"San Francisco",,0,113324202,shp-O-53,0,0
13563070,10,14,"Hayward BART",,0,113074407,shp-10-10,0,0
4960020,28,3,"San Leandro BART",,1,113367302,shp-28-09,0,0
319070,88,14,"Lake Merritt BART",,0,112703507,shp-88-08,0,0
14063020,650,11,"Seminary Ave. & International Blvd.",,1,113326902,shp-650-06,0,0
4369070,6,14,"Downtown Oakland",,0,112922807,shp-6-59,0,0
2302020,97,3,"Bay Fair BART",,1,113368802,shp-97-10,0,0
3283010,36,6,"West Oakland BART",,0,112710101,shp-36-09,0,0
1320020,99,3,"Hayward BART",,1,113365802,shp-99-10,0,0
6343010,36,6,"U.C. Campus",,1,112710101,shp-36-08,0,0
9188070,200,14,"Fremont BART",,0,113075207,shp-200-60,0,0
5671070,F,14,"San Francisco",,0,112705207,shp-F-23,0,0
2115020,29,3,"Mandana Blvd. & Lakeshore Ave.",,1,113455502,shp-29-33,0,0
10497010,51B,6,"Berkeley Marina",,1,112713301,shp-51B-15,0,0
10748070,51A,14,"Rockridge BART",,1,112322807,shp-51A-17,0,0
7691020,74,3,"Castro Ranch Road",,1,113449802,shp-74-01,0,0
2615070,62,14,"WEST OAKLAND BART",,0,112318507,shp-62-54,0,0
9960070,1T,14,"San Leandro BART",,0,112321607,shp-1T-51,0,0
8086020,800,3,"Richmond BART",,1,113452402,shp-800-83,0,0
11455070,99,14,"Fremont BART",,0,113077107,shp-99-09,0,0
4973010,36,6,"U.C. Campus",,1,112711901,shp-36-08,0,0
4263070,51A,14,"Rockridge BART",,1,112322507,shp-51A-17,0,0
5448020,6,3,"Downtown Berkeley",,1,113461602,shp-6-14,0,0
6372070,74,14,"Castro Ranch Road",,1,112402107,shp-74-01,0,0
11716010,57,6,"Public Market Emeryville",,0,112920701,shp-57-63,0,0
3965020,97,3,"Bay Fair BART",,1,113366902,shp-97-10,0,0
6183020,73,3,"Eastmont Transit Center",,1,113317102,shp-73-01,0,0
2641010,99,6,"Hayward BART",,1,113064001,shp-99-10,0,0
4872020,73,3,"Eastmont Transit Center",,1,113314702,shp-73-01,0,0
10802020,35,3,"Bay Fair BART",,0,113367402,shp-35-61,0,0
11116010,6,6,"Downtown Berkeley",,1,112921001,shp-6-14,0,0
11323040,657,19,"Coliseum BART",,1,113451404,shp-657-11,0,0
3760020,41,3,"Hayward BART",,1,113369102,shp-41-04,0,0
6411010,1T,6,"Uptown Oakland",,1,112328501,shp-1T-05,0,0
4072010,72,6,"Hilltop Mall",,1,112396101,shp-72-28,0,0
1386070,12,14,"Northwest Berkeley",,1,112703707,shp-12-14,0,0
13507010,1T,6,"Uptown Oakland",,1,112328701,shp-1T-05,0,0
5772010,73,6,"OAKLAND AIRPORT",,0,112324101,shp-73-51,0,0
2839020,1T,3,"San Leandro BART",,0,113318302,shp-1T-51,0,0
8485020,28,3,"San Leandro BART",,1,113371102,shp-28-09,0,0
1565010,86,6,"South Hayward BART",,0,113063801,shp-86-51,0,0
7313070,217,14,"Milpitas BART",,0,113080907,shp-217-10,0,0
5684070,56,14,"Union Landing Transit Center",,0,113076307,shp-56-53,0,0
678010,20,6,"Dimond District",,1,112718601,shp-20-18,0,0
10594070,1T,14,"San Leandro BART",,0,112321007,shp-1T-51,0,0
1297020,51B,3,"Rockridge BART",,0,113454402,shp-51B-17,0,0
